,Unnamed: 0,Symbol  ,Date  ,Expiry  ,Strike Price  ,Call Price,Underlying Value  ,Put Price
42823,42823,NIFTY,13-Mar-2024,30-May-2024,21150.0,1414.4,21997.70,102.3
42824,42824,NIFTY,13-Mar-2024,30-May-2024,22500.0,583.55,21997.70,685.35
42825,42825,NIFTY,13-Mar-2024,30-May-2024,22850.0,449.7,21997.70,902.0
42826,42826,NIFTY,13-Mar-2024,30-May-2024,23300.0,272.4,21997.70,1198.9
42827,42827,NIFTY,13-Mar-2024,30-May-2024,23250.0,480.0,21997.70,1163.9
42828,42828,NIFTY,13-Mar-2024,30-May-2024,21950.0,876.85,21997.70,445.5
42829,42829,NIFTY,13-Mar-2024,30-May-2024,24050.0,197.15,21997.70,1777.45
42830,42830,NIFTY,13-Mar-2024,30-May-2024,20800.0,1690.1,21997.70,129.6
42831,42831,NIFTY,13-Mar-2024,30-May-2024,23800.0,162.45,21997.70,1574.7
42832,42832,NIFTY,13-Mar-2024,30-May-2024,21050.0,1490.95,21997.70,175.9
42833,42833,NIFTY,13-Mar-2024,30-May-2024,20400.0,2028.95,21997.70,75.7
42834,42834,NIFTY,13-Mar-2024,30-May-2024,20750.0,1731.15,21997.70,121.6
42835,42835,NIFTY,13-Mar-2024,30-May-2024,23150.0,348.45,21997.70,1095.3
42836,42836,NIFTY,13-Mar-2024,30-May-2024,20600.0,1856.7,21997.70,99.85
42837,42837,NIFTY,13-Mar-2024,30-May-2024,21900.0,906.2,21997.70,430.0
42838,42838,NIFTY,13-Mar-2024,30-May-2024,23200.0,501.1,21997.70,1129.35
42839,42839,NIFTY,13-Mar-2024,30-May-2024,20650.0,1814.45,21997.70,106.7
42840,42840,NIFTY,13-Mar-2024,30-May-2024,22100.0,785.0,21997.70,506.75
42841,42841,NIFTY,13-Mar-2024,30-May-2024,24250.0,99.0,21997.70,1945.7
42842,42842,NIFTY,13-Mar-2024,30-May-2024,24200.0,106.2,21997.70,1903.2
42843,42843,NIFTY,13-Mar-2024,30-May-2024,22400.0,636.75,21997.70,643.95
42844,42844,NIFTY,13-Mar-2024,30-May-2024,20500.0,1942.15,21997.70,114.85
42845,42845,NIFTY,13-Mar-2024,30-May-2024,23900.0,171.5,21997.70,1654.75
42846,42846,NIFTY,13-Mar-2024,30-May-2024,22300.0,705.45,21997.70,593.0
42847,42847,NIFTY,13-Mar-2024,30-May-2024,23000.0,382.55,21997.70,959.05
42848,42848,NIFTY,13-Mar-2024,30-May-2024,23650.0,219.8,21997.70,1457.55
42849,42849,NIFTY,13-Mar-2024,30-May-2024,21350.0,1267.85,21997.70,247.4
42850,42850,NIFTY,13-Mar-2024,30-May-2024,23500.0,224.1,21997.70,1296.75
42851,42851,NIFTY,13-Mar-2024,30-May-2024,23350.0,291.25,21997.70,1234.45
42852,42852,NIFTY,13-Mar-2024,30-May-2024,23950.0,163.0,21997.70,1695.3
42853,42853,NIFTY,13-Mar-2024,30-May-2024,22350.0,663.3,21997.70,390.0
42854,42854,NIFTY,13-Mar-2024,30-May-2024,23850.0,180.4,21997.70,1614.55
42855,42855,NIFTY,13-Mar-2024,30-May-2024,21300.0,1304.0,21997.70,174.55
42856,42856,NIFTY,13-Mar-2024,30-May-2024,23050.0,555.15,21997.70,1028.7
42857,42857,NIFTY,13-Mar-2024,30-May-2024,22250.0,713.2,21997.70,576.35
42858,42858,NIFTY,13-Mar-2024,30-May-2024,21200.0,1376.85,21997.70,229.35
42859,42859,NIFTY,13-Mar-2024,30-May-2024,21850.0,936.15,21997.70,406.65
42860,42860,NIFTY,13-Mar-2024,30-May-2024,21800.0,980.0,21997.70,399.65
42861,42861,NIFTY,13-Mar-2024,30-May-2024,23400.0,278.15,21997.70,1270.45
42862,42862,NIFTY,13-Mar-2024,30-May-2024,20250.0,2161.35,21997.70,92.0
42863,42863,NIFTY,13-Mar-2024,30-May-2024,20350.0,2072.8,21997.70,70.45
42864,42864,NIFTY,13-Mar-2024,30-May-2024,21100.0,1452.45,21997.70,79.7
42865,42865,NIFTY,13-Mar-2024,30-May-2024,24100.0,139.45,21997.70,1819.05
42866,42866,NIFTY,13-Mar-2024,30-May-2024,22450.0,908.05,21997.70,666.0
42867,42867,NIFTY,13-Mar-2024,30-May-2024,23600.0,210.0,21997.70,1419.3
42868,42868,NIFTY,13-Mar-2024,30-May-2024,22750.0,458.95,21997.70,841.9
42869,42869,NIFTY,13-Mar-2024,30-May-2024,20950.0,1569.3,21997.70,156.1
42870,42870,NIFTY,13-Mar-2024,30-May-2024,22600.0,549.3,21997.70,724.55
42871,42871,NIFTY,13-Mar-2024,30-May-2024,21600.0,1094.6,21997.70,328.1
42872,42872,NIFTY,13-Mar-2024,30-May-2024,22150.0,765.35,21997.70,530.35
42873,42873,NIFTY,13-Mar-2024,30-May-2024,20850.0,1649.4,21997.70,138.0
42874,42874,NIFTY,13-Mar-2024,30-May-2024,22950.0,542.95,21997.70,851.0
42875,42875,NIFTY,13-Mar-2024,30-May-2024,21000.0,1558.2,21997.70,194.15
42876,42876,NIFTY,13-Mar-2024,30-May-2024,20900.0,1609.15,21997.70,146.85
42877,42877,NIFTY,13-Mar-2024,30-May-2024,22900.0,566.3,21997.70,910.0
42878,42878,NIFTY,13-Mar-2024,30-May-2024,21650.0,1170.0,21997.70,335.85
42879,42879,NIFTY,13-Mar-2024,30-May-2024,20700.0,1772.6,21997.70,74.6
42880,42880,NIFTY,13-Mar-2024,30-May-2024,21550.0,1127.95,21997.70,303.85
42881,42881,NIFTY,13-Mar-2024,30-May-2024,22200.0,732.8,21997.70,551.4
42882,42882,NIFTY,13-Mar-2024,30-May-2024,22800.0,450.1,21997.70,860.0
42883,42883,NIFTY,13-Mar-2024,30-May-2024,24150.0,173.4,21997.70,1860.95
42884,42884,NIFTY,13-Mar-2024,30-May-2024,21400.0,1231.35,21997.70,277.25
42885,42885,NIFTY,13-Mar-2024,27-Jun-2024,19000.0,3441.4,21997.70,53.65
42886,42886,NIFTY,13-Mar-2024,27-Jun-2024,24000.0,234.65,21997.70,1665.4
42887,42887,NIFTY,13-Mar-2024,27-Jun-2024,21000.0,1733.6,21997.70,253.0
42888,42888,NIFTY,13-Mar-2024,27-Jun-2024,22000.0,1034.95,21997.70,524.45
42889,42889,NIFTY,13-Mar-2024,27-Jun-2024,17000.0,5010.65,21997.70,18.7
42890,42890,NIFTY,13-Mar-2024,27-Jun-2024,25000.0,95.95,21997.70,2490.25
42891,42891,NIFTY,13-Mar-2024,27-Jun-2024,18000.0,4371.7,21997.70,25.85
42892,42892,NIFTY,13-Mar-2024,27-Jun-2024,27000.0,331.6,21997.70,8206.0
42893,42893,NIFTY,13-Mar-2024,27-Jun-2024,26000.0,42.95,21997.70,3370.0
42894,42894,NIFTY,13-Mar-2024,27-Jun-2024,15000.0,7500.0,21997.70,3.05
42895,42895,NIFTY,13-Mar-2024,27-Jun-2024,23000.0,532.45,21997.70,1000.05
42896,42896,NIFTY,13-Mar-2024,27-Jun-2024,16000.0,2666.1,21997.70,13.05
42897,42897,NIFTY,13-Mar-2024,27-Jun-2024,20000.0,2569.7,21997.70,117.6
42898,42898,NIFTY,13-Mar-2024,26-Sep-2024,16000.0,4667.4,21997.70,39.75
42899,42899,NIFTY,13-Mar-2024,26-Sep-2024,25000.0,250.0,21997.70,3952.4
42900,42900,NIFTY,13-Mar-2024,26-Sep-2024,24000.0,485.35,21997.70,3149.25
42901,42901,NIFTY,13-Mar-2024,26-Sep-2024,19000.0,2277.4,21997.70,239.55
42902,42902,NIFTY,13-Mar-2024,26-Sep-2024,17000.0,3800.4,21997.70,103.7
42903,42903,NIFTY,13-Mar-2024,26-Sep-2024,20000.0,1666.45,21997.70,762.75
42904,42904,NIFTY,13-Mar-2024,26-Sep-2024,18000.0,2994.95,21997.70,229.25
42905,42905,NIFTY,13-Mar-2024,26-Sep-2024,27000.0,68.7,21997.70,5681.95
42906,42906,NIFTY,13-Mar-2024,26-Sep-2024,22000.0,1457.9,21997.70,561.85
42907,42907,NIFTY,13-Mar-2024,26-Sep-2024,26000.0,133.8,21997.70,4801.5
42908,42908,NIFTY,13-Mar-2024,26-Sep-2024,21000.0,1173.8,21997.70,298.15
42909,42909,NIFTY,13-Mar-2024,26-Sep-2024,23000.0,871.25,21997.70,960.7
42910,42910,NIFTY,13-Mar-2024,26-Dec-2024,25000.0,477.35,21997.70,2077.55
42911,42911,NIFTY,13-Mar-2024,26-Dec-2024,15000.0,8000.0,21997.70,3.05
42912,42912,NIFTY,13-Mar-2024,26-Dec-2024,17000.0,6100.0,21997.70,51.0
42913,42913,NIFTY,13-Mar-2024,26-Dec-2024,20000.0,3382.0,21997.70,214.1
42914,42914,NIFTY,13-Mar-2024,26-Dec-2024,23000.0,1253.5,21997.70,970.35
42915,42915,NIFTY,13-Mar-2024,26-Dec-2024,26000.0,273.9,21997.70,2522.4
42916,42916,NIFTY,13-Mar-2024,26-Dec-2024,24000.0,802.6,21997.70,1469.9
42917,42917,NIFTY,13-Mar-2024,26-Dec-2024,22000.0,1823.85,21997.70,636.25
42918,42918,NIFTY,13-Mar-2024,26-Dec-2024,19000.0,4127.3,21997.70,128.3
42919,42919,NIFTY,13-Mar-2024,26-Dec-2024,16000.0,6651.0,21997.70,9.45
42920,42920,NIFTY,13-Mar-2024,26-Dec-2024,27000.0,138.75,21997.70,4500.0
42921,42921,NIFTY,13-Mar-2024,26-Dec-2024,21000.0,2520.15,21997.70,362.75
42922,42922,NIFTY,13-Mar-2024,26-Dec-2024,14000.0,8599.0,21997.70,20.5
42923,42923,NIFTY,13-Mar-2024,26-Dec-2024,18000.0,5352.0,21997.70,84.55
42924,42924,NIFTY,13-Mar-2024,26-Jun-2025,16000.0,3227.55,21997.70,129.2
42925,42925,NIFTY,13-Mar-2024,26-Jun-2025,25000.0,600.0,21997.70,6576.35
42926,42926,NIFTY,13-Mar-2024,26-Jun-2025,27000.0,803.5,21997.70,7438.15
42927,42927,NIFTY,13-Mar-2024,26-Jun-2025,17000.0,4165.5,21997.70,3497.35
42928,42928,NIFTY,13-Mar-2024,26-Jun-2025,18000.0,3934.0,21997.70,188.1
42929,42929,NIFTY,13-Mar-2024,26-Jun-2025,26000.0,811.85,21997.70,7299.0
42930,42930,NIFTY,13-Mar-2024,26-Jun-2025,22000.0,2088.15,21997.70,839.9
42931,42931,NIFTY,13-Mar-2024,26-Jun-2025,19000.0,3077.9,21997.70,77.0
42932,42932,NIFTY,13-Mar-2024,26-Jun-2025,23000.0,2003.65,21997.70,1020.0
42933,42933,NIFTY,13-Mar-2024,26-Jun-2025,21000.0,3199.45,21997.70,3070.85
42934,42934,NIFTY,13-Mar-2024,26-Jun-2025,20000.0,3180.85,21997.70,578.0
42935,42935,NIFTY,13-Mar-2024,26-Jun-2025,24000.0,1100.85,21997.70,5875.1
42936,42936,NIFTY,13-Mar-2024,24-Dec-2025,27000.0,1071.0,21997.70,7112.8
42937,42937,NIFTY,13-Mar-2024,24-Dec-2025,21000.0,1400.0,21997.70,701.0
42938,42938,NIFTY,13-Mar-2024,24-Dec-2025,22000.0,3430.0,21997.70,801.0
42939,42939,NIFTY,13-Mar-2024,24-Dec-2025,24000.0,2100.0,21997.70,5649.0
42940,42940,NIFTY,13-Mar-2024,24-Dec-2025,19000.0,5615.0,21997.70,335.0
42941,42941,NIFTY,13-Mar-2024,24-Dec-2025,25000.0,1222.85,21997.70,6310.55
42942,42942,NIFTY,13-Mar-2024,24-Dec-2025,18000.0,6099.95,21997.70,324.95
42943,42943,NIFTY,13-Mar-2024,24-Dec-2025,20000.0,3800.0,21997.70,572.0
42944,42944,NIFTY,13-Mar-2024,24-Dec-2025,16000.0,7200.0,21997.70,139.95
42945,42945,NIFTY,13-Mar-2024,24-Dec-2025,23000.0,2980.0,21997.70,1130.0
42946,42946,NIFTY,13-Mar-2024,24-Dec-2025,17000.0,5080.0,21997.70,155.05
42947,42947,NIFTY,13-Mar-2024,24-Dec-2025,26000.0,1070.85,21997.70,6993.25
42948,42948,NIFTY,13-Mar-2024,25-Jun-2026,23000.0,2645.65,21997.70,859.2
42949,42949,NIFTY,13-Mar-2024,25-Jun-2026,17000.0,4348.25,21997.70,2627.25
42950,42950,NIFTY,13-Mar-2024,25-Jun-2026,18000.0,4150.0,21997.70,3088.05
42951,42951,NIFTY,13-Mar-2024,25-Jun-2026,12000.0,8690.0,21997.70,10.05
42952,42952,NIFTY,13-Mar-2024,25-Jun-2026,25000.0,1510.4,21997.70,6063.1
42953,42953,NIFTY,13-Mar-2024,25-Jun-2026,20000.0,3829.5,21997.70,3159.75
42954,42954,NIFTY,13-Mar-2024,25-Jun-2026,27000.0,1352.8,21997.70,6810.7
42955,42955,NIFTY,13-Mar-2024,25-Jun-2026,24000.0,1698.3,21997.70,5437.7
42956,42956,NIFTY,13-Mar-2024,25-Jun-2026,26000.0,1343.15,21997.70,6709.2
42957,42957,NIFTY,13-Mar-2024,25-Jun-2026,21000.0,3881.9,21997.70,3065.6
42958,42958,NIFTY,13-Mar-2024,25-Jun-2026,16000.0,4748.3,21997.70,54.8
42959,42959,NIFTY,13-Mar-2024,25-Jun-2026,19000.0,2872.25,21997.70,140.45
42960,42960,NIFTY,13-Mar-2024,25-Jun-2026,22000.0,2722.55,21997.70,3829.5
42961,42961,NIFTY,13-Mar-2024,31-Dec-2026,25000.0,1811.2,21997.70,5825.75
42962,42962,NIFTY,13-Mar-2024,31-Dec-2026,21000.0,3356.25,21997.70,649.0
42963,42963,NIFTY,13-Mar-2024,31-Dec-2026,20000.0,3704.3,21997.70,188.6
42964,42964,NIFTY,13-Mar-2024,31-Dec-2026,24000.0,2010.65,21997.70,5233.45
42965,42965,NIFTY,13-Mar-2024,31-Dec-2026,22000.0,3039.0,21997.70,609.65
42966,42966,NIFTY,13-Mar-2024,31-Dec-2026,19000.0,6000.0,21997.70,139.95
42967,42967,NIFTY,13-Mar-2024,31-Dec-2026,17000.0,4955.1,21997.70,36.3
42968,42968,NIFTY,13-Mar-2024,31-Dec-2026,26000.0,1631.05,21997.70,6437.4
42969,42969,NIFTY,13-Mar-2024,31-Dec-2026,23000.0,2020.0,21997.70,957.4
42970,42970,NIFTY,13-Mar-2024,31-Dec-2026,16000.0,6200.0,21997.70,26.6
42971,42971,NIFTY,13-Mar-2024,31-Dec-2026,27000.0,1651.65,21997.70,6522.3
42972,42972,NIFTY,13-Mar-2024,31-Dec-2026,18000.0,4501.45,21997.70,196.35
42973,42973,NIFTY,13-Mar-2024,24-Jun-2027,17000.0,4464.7,21997.70,1814.75
42974,42974,NIFTY,13-Mar-2024,24-Jun-2027,26000.0,1900.85,21997.70,6202.2
42975,42975,NIFTY,13-Mar-2024,24-Jun-2027,22000.0,2783.5,21997.70,3995.4
42976,42976,NIFTY,13-Mar-2024,24-Jun-2027,16000.0,4898.4,21997.70,1476.1
42977,42977,NIFTY,13-Mar-2024,24-Jun-2027,25000.0,2090.05,21997.70,5619.05
42978,42978,NIFTY,13-Mar-2024,24-Jun-2027,19000.0,3701.25,21997.70,170.0
42979,42979,NIFTY,13-Mar-2024,24-Jun-2027,21000.0,3061.8,21997.70,3501.35
42980,42980,NIFTY,13-Mar-2024,24-Jun-2027,23000.0,2530.05,21997.70,4514.3
42981,42981,NIFTY,13-Mar-2024,24-Jun-2027,18000.0,4066.45,21997.70,2188.9
42982,42982,NIFTY,13-Mar-2024,24-Jun-2027,20000.0,3367.05,21997.70,3034.2
42983,42983,NIFTY,13-Mar-2024,24-Jun-2027,24000.0,2299.55,21997.70,5056.2
42984,42984,NIFTY,13-Mar-2024,24-Jun-2027,27000.0,1932.5,21997.70,6273.45
42985,42985,NIFTY,13-Mar-2024,30-Dec-2027,21000.0,4902.4,21997.70,1563.55
42986,42986,NIFTY,13-Mar-2024,30-Dec-2027,24000.0,3778.95,21997.70,2561.85
42987,42987,NIFTY,13-Mar-2024,30-Dec-2027,23000.0,4125.7,21997.70,2201.3
42988,42988,NIFTY,13-Mar-2024,30-Dec-2027,17000.0,6805.5,21997.70,514.0
42989,42989,NIFTY,13-Mar-2024,30-Dec-2027,18000.0,6285.7,21997.70,74.8
42990,42990,NIFTY,13-Mar-2024,30-Dec-2027,19000.0,5794.9,21997.70,760.0
42991,42991,NIFTY,13-Mar-2024,30-Dec-2027,27000.0,2889.8,21997.70,3794.4
42992,42992,NIFTY,13-Mar-2024,30-Dec-2027,26000.0,3162.4,21997.70,3359.75
42993,42993,NIFTY,13-Mar-2024,30-Dec-2027,20000.0,5333.85,21997.70,544.65
42994,42994,NIFTY,13-Mar-2024,30-Dec-2027,22000.0,4499.55,21997.70,1867.9
42995,42995,NIFTY,13-Mar-2024,30-Dec-2027,25000.0,3458.35,21997.70,2948.45
42996,42996,NIFTY,13-Mar-2024,30-Dec-2027,16000.0,7354.45,21997.70,479.35
42997,42997,NIFTY,13-Mar-2024,29-Jun-2028,26000.0,3200.9,21997.70,2370.3
42998,42998,NIFTY,13-Mar-2024,29-Jun-2028,24000.0,3918.85,21997.70,1692.75
42999,42999,NIFTY,13-Mar-2024,29-Jun-2028,18000.0,6809.35,21997.70,396.75
43000,43000,NIFTY,13-Mar-2024,29-Jun-2028,16000.0,8002.3,21997.70,194.2
43001,43001,NIFTY,13-Mar-2024,29-Jun-2028,23000.0,4323.1,21997.70,1399.25
43002,43002,NIFTY,13-Mar-2024,29-Jun-2028,17000.0,7393.45,21997.70,283.1
43003,43003,NIFTY,13-Mar-2024,29-Jun-2028,22000.0,4759.5,21997.70,1137.9
43004,43004,NIFTY,13-Mar-2024,29-Jun-2028,27000.0,2885.15,21997.70,2752.35
43005,43005,NIFTY,13-Mar-2024,29-Jun-2028,19000.0,6252.25,21997.70,537.45
43006,43006,NIFTY,13-Mar-2024,29-Jun-2028,20000.0,5724.65,21997.70,707.55
43007,43007,NIFTY,13-Mar-2024,29-Jun-2028,25000.0,3545.15,21997.70,2016.8
43008,43008,NIFTY,13-Mar-2024,29-Jun-2028,21000.0,5226.55,21997.70,907.2
43009,43009,NIFTY,13-Mar-2024,28-Dec-2028,22000.0,6932.45,21997.70,435.3
43010,43010,NIFTY,13-Mar-2024,28-Dec-2028,20000.0,8115.5,21997.70,229.1
43011,43011,NIFTY,13-Mar-2024,28-Dec-2028,17000.0,10036.4,21997.70,66.15
43012,43012,NIFTY,13-Mar-2024,28-Dec-2028,24000.0,5850.3,21997.70,742.35
43013,43013,NIFTY,13-Mar-2024,28-Dec-2028,21000.0,7512.5,21997.70,320.7
43014,43014,NIFTY,13-Mar-2024,28-Dec-2028,26000.0,4879.7,21997.70,1160.95
43015,43015,NIFTY,13-Mar-2024,28-Dec-2028,16000.0,10704.45,21997.70,39.6
43016,43016,NIFTY,13-Mar-2024,28-Dec-2028,19000.0,8739.0,21997.70,158.0
43017,43017,NIFTY,13-Mar-2024,28-Dec-2028,25000.0,5350.4,21997.70,937.05
43018,43018,NIFTY,13-Mar-2024,28-Dec-2028,23000.0,6377.6,21997.70,575.05
43019,43019,NIFTY,13-Mar-2024,28-Dec-2028,18000.0,9380.3,21997.70,104.65
43020,43020,NIFTY,13-Mar-2024,28-Dec-2028,27000.0,4437.95,21997.70,1413.85
43021,43021,NIFTY,14-Mar-2024,14-Mar-2024,22650.0,0.05,22146.65,504.3
43022,43022,NIFTY,14-Mar-2024,14-Mar-2024,22150.0,2.65,22146.65,5.65
43023,43023,NIFTY,14-Mar-2024,14-Mar-2024,21800.0,346.2,22146.65,0.15
43024,43024,NIFTY,14-Mar-2024,14-Mar-2024,21250.0,896.0,22146.65,0.1
43025,43025,NIFTY,14-Mar-2024,14-Mar-2024,23350.0,0.05,22146.65,1203.35
43026,43026,NIFTY,14-Mar-2024,14-Mar-2024,23050.0,0.1,22146.65,904.05
43027,43027,NIFTY,14-Mar-2024,14-Mar-2024,22050.0,96.1,22146.65,0.3
43028,43028,NIFTY,14-Mar-2024,14-Mar-2024,23300.0,0.05,22146.65,1153.55
43029,43029,NIFTY,14-Mar-2024,14-Mar-2024,20600.0,1522.15,22146.65,0.1
43030,43030,NIFTY,14-Mar-2024,14-Mar-2024,20950.0,1154.4,22146.65,0.1
43031,43031,NIFTY,14-Mar-2024,14-Mar-2024,21700.0,446.5,22146.65,0.1
43032,43032,NIFTY,14-Mar-2024,14-Mar-2024,22750.0,0.05,22146.65,604.25
43033,43033,NIFTY,14-Mar-2024,14-Mar-2024,24150.0,0.1,22146.65,1728.05
43034,43034,NIFTY,14-Mar-2024,14-Mar-2024,23900.0,0.05,22146.65,1523.35
43035,43035,NIFTY,14-Mar-2024,14-Mar-2024,21500.0,646.9,22146.65,0.1
43036,43036,NIFTY,14-Mar-2024,14-Mar-2024,24250.0,0.05,22146.65,2365.6
43037,43037,NIFTY,14-Mar-2024,14-Mar-2024,23400.0,0.05,22146.65,1253.25
43038,43038,NIFTY,14-Mar-2024,14-Mar-2024,21850.0,296.15,22146.65,0.15
43039,43039,NIFTY,14-Mar-2024,14-Mar-2024,21200.0,948.25,22146.65,0.05
43040,43040,NIFTY,14-Mar-2024,14-Mar-2024,20500.0,1649.25,22146.65,0.05
43041,43041,NIFTY,14-Mar-2024,14-Mar-2024,21450.0,695.9,22146.65,0.1
43042,43042,NIFTY,14-Mar-2024,14-Mar-2024,20900.0,1247.8,22146.65,0.05
43043,43043,NIFTY,14-Mar-2024,14-Mar-2024,22550.0,0.1,22146.65,403.55
43044,43044,NIFTY,14-Mar-2024,14-Mar-2024,22600.0,0.05,22146.65,452.65
43045,43045,NIFTY,14-Mar-2024,14-Mar-2024,21100.0,1048.15,22146.65,0.05
43046,43046,NIFTY,14-Mar-2024,14-Mar-2024,22100.0,46.6,22146.65,0.95
43047,43047,NIFTY,14-Mar-2024,14-Mar-2024,19850.0,2336.0,22146.65,0.05
43048,43048,NIFTY,14-Mar-2024,14-Mar-2024,20100.0,2015.85,22146.65,0.1
43049,43049,NIFTY,14-Mar-2024,14-Mar-2024,20700.0,1410.0,22146.65,0.05
43050,43050,NIFTY,14-Mar-2024,14-Mar-2024,22250.0,0.2,22146.65,103.8
43051,43051,NIFTY,14-Mar-2024,14-Mar-2024,23500.0,0.05,22146.65,1353.6
43052,43052,NIFTY,14-Mar-2024,14-Mar-2024,20550.0,1635.0,22146.65,0.05
43053,43053,NIFTY,14-Mar-2024,14-Mar-2024,23450.0,0.05,22146.65,1596.7
43054,43054,NIFTY,14-Mar-2024,14-Mar-2024,21950.0,196.05,22146.65,0.15
43055,43055,NIFTY,14-Mar-2024,14-Mar-2024,21600.0,547.3,22146.65,0.1
43056,43056,NIFTY,14-Mar-2024,14-Mar-2024,21400.0,746.0,22146.65,0.1
43057,43057,NIFTY,14-Mar-2024,14-Mar-2024,23650.0,0.05,22146.65,1541.15
43058,43058,NIFTY,14-Mar-2024,14-Mar-2024,23200.0,0.05,22146.65,1053.25
43059,43059,NIFTY,14-Mar-2024,14-Mar-2024,22000.0,146.2,22146.65,0.2
43060,43060,NIFTY,14-Mar-2024,14-Mar-2024,22700.0,0.05,22146.65,553.3
43061,43061,NIFTY,14-Mar-2024,14-Mar-2024,20150.0,1985.0,22146.65,0.05
43062,43062,NIFTY,14-Mar-2024,14-Mar-2024,20800.0,1344.3,22146.65,0.05
43063,43063,NIFTY,14-Mar-2024,14-Mar-2024,20250.0,1840.0,22146.65,0.05
43064,43064,NIFTY,14-Mar-2024,14-Mar-2024,24050.0,0.05,22146.65,2170.05
43065,43065,NIFTY,14-Mar-2024,14-Mar-2024,20200.0,1750.0,22146.65,0.05
43066,43066,NIFTY,14-Mar-2024,14-Mar-2024,22950.0,0.05,22146.65,804.1
43067,43067,NIFTY,14-Mar-2024,14-Mar-2024,23700.0,0.05,22146.65,1324.1
43068,43068,NIFTY,14-Mar-2024,14-Mar-2024,23000.0,0.05,22146.65,853.8
43069,43069,NIFTY,14-Mar-2024,14-Mar-2024,20300.0,1845.0,22146.65,0.05
43070,43070,NIFTY,14-Mar-2024,14-Mar-2024,20050.0,2215.0,22146.65,0.05
43071,43071,NIFTY,14-Mar-2024,14-Mar-2024,22500.0,0.1,22146.65,354.4
43072,43072,NIFTY,14-Mar-2024,14-Mar-2024,23850.0,0.05,22146.65,1473.9
43073,43073,NIFTY,14-Mar-2024,14-Mar-2024,24200.0,0.05,22146.65,2051.0
43074,43074,NIFTY,14-Mar-2024,14-Mar-2024,20000.0,2148.5,22146.65,0.05
43075,43075,NIFTY,14-Mar-2024,14-Mar-2024,19950.0,2006.5,22146.65,0.05
43076,43076,NIFTY,14-Mar-2024,14-Mar-2024,22450.0,0.1,22146.65,303.05
43077,43077,NIFTY,14-Mar-2024,14-Mar-2024,22350.0,0.1,22146.65,203.95
43078,43078,NIFTY,14-Mar-2024,14-Mar-2024,22400.0,0.1,22146.65,253.8
43079,43079,NIFTY,14-Mar-2024,14-Mar-2024,23550.0,0.05,22146.65,1396.15
43080,43080,NIFTY,14-Mar-2024,14-Mar-2024,23950.0,0.05,22146.65,1573.25
43081,43081,NIFTY,14-Mar-2024,14-Mar-2024,21150.0,997.6,22146.65,0.05
43082,43082,NIFTY,14-Mar-2024,14-Mar-2024,21650.0,496.05,22146.65,0.1
43083,43083,NIFTY,14-Mar-2024,14-Mar-2024,21550.0,595.85,22146.65,0.1
43084,43084,NIFTY,14-Mar-2024,14-Mar-2024,23600.0,0.05,22146.65,1454.75
43085,43085,NIFTY,14-Mar-2024,14-Mar-2024,22200.0,0.4,22146.65,53.85
43086,43086,NIFTY,14-Mar-2024,14-Mar-2024,20650.0,1469.8,22146.65,0.05
43087,43087,NIFTY,14-Mar-2024,14-Mar-2024,21000.0,1147.2,22146.65,0.05
43088,43088,NIFTY,14-Mar-2024,14-Mar-2024,24000.0,0.05,22146.65,2050.0
43089,43089,NIFTY,14-Mar-2024,14-Mar-2024,21750.0,396.1,22146.65,0.15
43090,43090,NIFTY,14-Mar-2024,14-Mar-2024,20350.0,1761.1,22146.65,0.05
43091,43091,NIFTY,14-Mar-2024,14-Mar-2024,23100.0,0.05,22146.65,954.35
43092,43092,NIFTY,14-Mar-2024,14-Mar-2024,19900.0,2218.9,22146.65,0.05
43093,43093,NIFTY,14-Mar-2024,14-Mar-2024,22300.0,0.15,22146.65,154.05
43094,43094,NIFTY,14-Mar-2024,14-Mar-2024,22900.0,0.05,22146.65,754.15
43095,43095,NIFTY,14-Mar-2024,14-Mar-2024,22850.0,0.05,22146.65,704.6
43096,43096,NIFTY,14-Mar-2024,14-Mar-2024,22800.0,0.05,22146.65,653.35
43097,43097,NIFTY,14-Mar-2024,14-Mar-2024,23750.0,0.05,22146.65,1880.15
43098,43098,NIFTY,14-Mar-2024,14-Mar-2024,21050.0,1125.0,22146.65,0.05
43099,43099,NIFTY,14-Mar-2024,14-Mar-2024,20450.0,1690.0,22146.65,0.05
43100,43100,NIFTY,14-Mar-2024,14-Mar-2024,21300.0,846.3,22146.65,0.05
43101,43101,NIFTY,14-Mar-2024,14-Mar-2024,23800.0,0.05,22146.65,1928.1
43102,43102,NIFTY,14-Mar-2024,14-Mar-2024,20400.0,1745.0,22146.65,0.05
43103,43103,NIFTY,14-Mar-2024,14-Mar-2024,23150.0,0.05,22146.65,1002.8
43104,43104,NIFTY,14-Mar-2024,14-Mar-2024,24100.0,0.05,22146.65,2218.8
43105,43105,NIFTY,14-Mar-2024,14-Mar-2024,20850.0,1220.7,22146.65,0.05
43106,43106,NIFTY,14-Mar-2024,14-Mar-2024,21900.0,246.0,22146.65,0.15
43107,43107,NIFTY,14-Mar-2024,14-Mar-2024,21350.0,795.4,22146.65,0.1
43108,43108,NIFTY,14-Mar-2024,14-Mar-2024,23250.0,0.05,22146.65,1122.0
43109,43109,NIFTY,14-Mar-2024,14-Mar-2024,20750.0,1176.9,22146.65,0.05
