,Symbol  ,Date  ,Expiry  ,Strike Price  ,Call Price,Underlying Value  ,Put Price
3666,WIPRO,18-Jan-2024,25-Jan-2024,352.5,39.2,482.65,7.15
3667,WIPRO,18-Jan-2024,25-Jan-2024,472.5,15.4,482.65,4.8
3668,WIPRO,18-Jan-2024,29-Feb-2024,480.0,23.85,482.65,16.7
3669,WIPRO,18-Jan-2024,29-Feb-2024,430.0,59.2,482.65,3.6
3670,WIPRO,18-Jan-2024,29-Feb-2024,417.5,22.55,482.65,19.5
3671,WIPRO,18-Jan-2024,29-Feb-2024,457.5,8.45,482.65,44.75
3672,WIPRO,18-Jan-2024,29-Feb-2024,487.5,20.75,482.65,19.5
3673,WIPRO,18-Jan-2024,29-Feb-2024,372.5,51.8,482.65,4.6
3674,WIPRO,18-Jan-2024,29-Feb-2024,520.0,9.15,482.65,41.7
3675,WIPRO,18-Jan-2024,29-Feb-2024,445.0,11.75,482.65,5.05
3676,WIPRO,18-Jan-2024,29-Feb-2024,540.0,6.0,482.65,117.85
3677,WIPRO,18-Jan-2024,29-Feb-2024,407.5,27.8,482.65,14.95
3678,WIPRO,18-Jan-2024,29-Feb-2024,482.5,23.15,482.65,64.9
3679,WIPRO,18-Jan-2024,29-Feb-2024,390.0,38.75,482.65,8.7
3680,WIPRO,18-Jan-2024,29-Feb-2024,497.5,15.95,482.65,29.0
3681,WIPRO,18-Jan-2024,29-Feb-2024,575.0,2.85,482.65,151.8
3682,WIPRO,18-Jan-2024,29-Feb-2024,377.5,47.9,482.65,5.55
3683,WIPRO,18-Jan-2024,29-Feb-2024,495.0,18.0,482.65,75.85
3684,WIPRO,18-Jan-2024,29-Feb-2024,412.5,25.1,482.65,5.45
3685,WIPRO,18-Jan-2024,29-Feb-2024,382.5,44.1,482.65,6.7
3686,WIPRO,18-Jan-2024,29-Feb-2024,560.0,3.95,482.65,137.2
3687,WIPRO,18-Jan-2024,29-Feb-2024,517.5,10.6,482.65,96.5
3688,WIPRO,18-Jan-2024,29-Feb-2024,467.5,28.3,482.65,52.45
3689,WIPRO,18-Jan-2024,29-Feb-2024,362.5,60.05,482.65,3.0
3690,WIPRO,18-Jan-2024,29-Feb-2024,405.0,29.25,482.65,13.9
3691,WIPRO,18-Jan-2024,29-Feb-2024,425.0,19.1,482.65,23.4
3692,WIPRO,18-Jan-2024,29-Feb-2024,392.5,37.05,482.65,9.45
3693,WIPRO,18-Jan-2024,29-Feb-2024,450.0,43.35,482.65,6.7
3694,WIPRO,18-Jan-2024,29-Feb-2024,550.0,4.85,482.65,66.9
3695,WIPRO,18-Jan-2024,29-Feb-2024,507.5,1.85,482.65,87.2
3696,WIPRO,18-Jan-2024,29-Feb-2024,415.0,23.8,482.65,6.1
3697,WIPRO,18-Jan-2024,29-Feb-2024,365.0,57.95,482.65,3.35
3698,WIPRO,18-Jan-2024,29-Feb-2024,545.0,5.35,482.65,78.2
3699,WIPRO,18-Jan-2024,29-Feb-2024,515.0,10.45,482.65,94.15
3700,WIPRO,18-Jan-2024,29-Feb-2024,502.5,2.2,482.65,82.65
3701,WIPRO,18-Jan-2024,29-Feb-2024,440.0,50.25,482.65,4.9
3702,WIPRO,18-Jan-2024,29-Feb-2024,580.0,2.65,482.65,156.7
3703,WIPRO,18-Jan-2024,29-Feb-2024,385.0,42.3,482.65,7.35
3704,WIPRO,18-Jan-2024,29-Feb-2024,555.0,8.5,482.65,132.35
3705,WIPRO,18-Jan-2024,29-Feb-2024,422.5,20.2,482.65,22.05
3706,WIPRO,18-Jan-2024,29-Feb-2024,360.0,62.15,482.65,2.65
3707,WIPRO,18-Jan-2024,29-Feb-2024,402.5,30.7,482.65,12.95
3708,WIPRO,18-Jan-2024,29-Feb-2024,490.0,19.0,482.65,21.8
3709,WIPRO,18-Jan-2024,29-Feb-2024,447.5,11.05,482.65,19.5
3710,WIPRO,18-Jan-2024,29-Feb-2024,500.0,15.0,482.65,27.65
3711,WIPRO,18-Jan-2024,29-Feb-2024,570.0,3.15,482.65,146.95
3712,WIPRO,18-Jan-2024,29-Feb-2024,410.0,26.4,482.65,1.9
3713,WIPRO,18-Jan-2024,29-Feb-2024,460.0,36.2,482.65,9.2
3714,WIPRO,18-Jan-2024,29-Feb-2024,387.5,40.5,482.65,8.0
3715,WIPRO,18-Jan-2024,29-Feb-2024,432.5,16.0,482.65,12.0
3716,WIPRO,18-Jan-2024,29-Feb-2024,512.5,10.5,482.65,91.85
3717,WIPRO,18-Jan-2024,29-Feb-2024,395.0,35.4,482.65,10.25
3718,WIPRO,18-Jan-2024,29-Feb-2024,375.0,49.8,482.65,5.05
3719,WIPRO,18-Jan-2024,29-Feb-2024,452.5,9.65,482.65,41.0
3720,WIPRO,18-Jan-2024,29-Feb-2024,475.0,25.05,482.65,58.6
3721,WIPRO,18-Jan-2024,29-Feb-2024,510.0,11.7,482.65,34.2
3722,WIPRO,18-Jan-2024,29-Feb-2024,420.0,21.35,482.65,2.55
3723,WIPRO,18-Jan-2024,29-Feb-2024,462.5,7.35,482.65,48.55
3724,WIPRO,18-Jan-2024,29-Feb-2024,477.5,23.35,482.65,60.65
3725,WIPRO,18-Jan-2024,29-Feb-2024,470.0,29.4,482.65,12.5
3726,WIPRO,18-Jan-2024,29-Feb-2024,465.0,30.0,482.65,50.5
3727,WIPRO,18-Jan-2024,29-Feb-2024,355.0,66.5,482.65,2.1
3728,WIPRO,18-Jan-2024,29-Feb-2024,427.5,18.0,482.65,9.9
3729,WIPRO,18-Jan-2024,29-Feb-2024,437.5,14.2,482.65,30.8
3730,WIPRO,18-Jan-2024,29-Feb-2024,442.5,12.55,482.65,34.05
3731,WIPRO,18-Jan-2024,29-Feb-2024,370.0,53.8,482.65,4.15
3732,WIPRO,18-Jan-2024,29-Feb-2024,435.0,15.1,482.65,7.95
3733,WIPRO,18-Jan-2024,29-Feb-2024,472.5,26.2,482.65,56.5
3734,WIPRO,18-Jan-2024,29-Feb-2024,485.0,21.25,482.65,18.5
3735,WIPRO,18-Jan-2024,29-Feb-2024,505.0,13.35,482.65,84.9
3736,WIPRO,18-Jan-2024,29-Feb-2024,367.5,55.85,482.65,3.7
3737,WIPRO,18-Jan-2024,29-Feb-2024,530.0,7.4,482.65,108.3
3738,WIPRO,18-Jan-2024,29-Feb-2024,380.0,46.0,482.65,0.8
3739,WIPRO,18-Jan-2024,29-Feb-2024,535.0,5.95,482.65,113.1
3740,WIPRO,18-Jan-2024,29-Feb-2024,525.0,8.2,482.65,43.45
3741,WIPRO,18-Jan-2024,29-Feb-2024,565.0,3.65,482.65,142.05
3742,WIPRO,18-Jan-2024,29-Feb-2024,492.5,3.0,482.65,23.0
3743,WIPRO,18-Jan-2024,29-Feb-2024,357.5,64.35,482.65,2.4
3744,WIPRO,18-Jan-2024,29-Feb-2024,455.0,31.0,482.65,42.85
3745,WIPRO,18-Jan-2024,29-Feb-2024,400.0,32.2,482.65,1.45
3746,WIPRO,18-Jan-2024,29-Feb-2024,397.5,33.8,482.65,11.1
3747,WIPRO,18-Jan-2024,28-Mar-2024,390.0,88.25,482.65,1.75
3748,WIPRO,18-Jan-2024,28-Mar-2024,455.0,37.9,482.65,15.3
3749,WIPRO,18-Jan-2024,28-Mar-2024,415.0,66.6,482.65,4.7
3750,WIPRO,18-Jan-2024,28-Mar-2024,445.0,44.25,482.65,11.8
3751,WIPRO,18-Jan-2024,28-Mar-2024,500.0,23.5,482.65,31.25
3752,WIPRO,18-Jan-2024,28-Mar-2024,575.0,2.9,482.65,98.1
3753,WIPRO,18-Jan-2024,28-Mar-2024,425.0,58.65,482.65,6.55
3754,WIPRO,18-Jan-2024,28-Mar-2024,400.0,79.3,482.65,2.7
3755,WIPRO,18-Jan-2024,28-Mar-2024,465.0,32.2,482.65,19.35
3756,WIPRO,18-Jan-2024,28-Mar-2024,450.0,41.0,482.65,10.25
3757,WIPRO,18-Jan-2024,28-Mar-2024,470.0,29.0,482.65,21.65
3758,WIPRO,18-Jan-2024,28-Mar-2024,380.0,97.4,482.65,1.1
3759,WIPRO,18-Jan-2024,28-Mar-2024,555.0,4.85,482.65,80.4
3760,WIPRO,18-Jan-2024,28-Mar-2024,480.0,24.7,482.65,26.65
3761,WIPRO,18-Jan-2024,28-Mar-2024,530.0,8.8,482.65,59.85
3762,WIPRO,18-Jan-2024,28-Mar-2024,565.0,3.75,482.65,89.15
3763,WIPRO,18-Jan-2024,28-Mar-2024,505.0,15.0,482.65,41.65
3764,WIPRO,18-Jan-2024,28-Mar-2024,560.0,4.3,482.65,84.75
3765,WIPRO,18-Jan-2024,28-Mar-2024,475.0,27.05,482.65,24.05
3766,WIPRO,18-Jan-2024,28-Mar-2024,420.0,62.55,482.65,5.55
3767,WIPRO,18-Jan-2024,28-Mar-2024,410.0,70.75,482.65,3.9
3768,WIPRO,18-Jan-2024,28-Mar-2024,510.0,13.65,482.65,45.05
3769,WIPRO,18-Jan-2024,28-Mar-2024,580.0,2.55,482.65,102.65
3770,WIPRO,18-Jan-2024,28-Mar-2024,535.0,7.85,482.65,63.8
3771,WIPRO,18-Jan-2024,28-Mar-2024,515.0,12.3,482.65,48.55
3772,WIPRO,18-Jan-2024,28-Mar-2024,440.0,47.65,482.65,10.3
3773,WIPRO,18-Jan-2024,28-Mar-2024,520.0,17.0,482.65,52.25
3774,WIPRO,18-Jan-2024,28-Mar-2024,460.0,34.95,482.65,17.25
3775,WIPRO,18-Jan-2024,28-Mar-2024,490.0,20.5,482.65,32.2
3776,WIPRO,18-Jan-2024,28-Mar-2024,570.0,3.3,482.65,93.6
3777,WIPRO,18-Jan-2024,28-Mar-2024,495.0,18.55,482.65,35.2
3778,WIPRO,18-Jan-2024,28-Mar-2024,430.0,54.85,482.65,7.65
3779,WIPRO,18-Jan-2024,28-Mar-2024,540.0,31.5,482.65,67.8
3780,WIPRO,18-Jan-2024,28-Mar-2024,395.0,83.75,482.65,2.2
3781,WIPRO,18-Jan-2024,28-Mar-2024,405.0,75.0,482.65,3.25
3782,WIPRO,18-Jan-2024,28-Mar-2024,385.0,92.8,482.65,1.4
3783,WIPRO,18-Jan-2024,28-Mar-2024,525.0,9.9,482.65,56.0
3784,WIPRO,18-Jan-2024,28-Mar-2024,545.0,6.2,482.65,71.95
3785,WIPRO,18-Jan-2024,28-Mar-2024,550.0,5.5,482.65,76.15
3786,WIPRO,18-Jan-2024,28-Mar-2024,485.0,22.5,482.65,29.35
3787,WIPRO,18-Jan-2024,28-Mar-2024,435.0,51.2,482.65,8.95
3788,WIPRO,19-Jan-2024,25-Jan-2024,545.0,0.65,485.05,62.0
3789,WIPRO,19-Jan-2024,25-Jan-2024,540.0,0.75,485.05,60.0
3790,WIPRO,19-Jan-2024,25-Jan-2024,410.0,75.55,485.05,0.25
3791,WIPRO,19-Jan-2024,25-Jan-2024,425.0,63.25,485.05,0.35
3792,WIPRO,19-Jan-2024,25-Jan-2024,490.0,6.0,485.05,11.1
3793,WIPRO,19-Jan-2024,25-Jan-2024,560.0,0.4,485.05,168.05
3794,WIPRO,19-Jan-2024,25-Jan-2024,327.5,59.0,485.05,2.45
3795,WIPRO,19-Jan-2024,25-Jan-2024,330.0,56.9,485.05,0.05
3796,WIPRO,19-Jan-2024,25-Jan-2024,415.0,69.85,485.05,0.25
3797,WIPRO,19-Jan-2024,25-Jan-2024,370.0,104.0,485.05,0.15
3798,WIPRO,19-Jan-2024,25-Jan-2024,487.5,7.0,485.05,9.55
3799,WIPRO,19-Jan-2024,25-Jan-2024,475.0,13.85,485.05,3.95
3800,WIPRO,19-Jan-2024,25-Jan-2024,375.0,24.95,485.05,15.05
3801,WIPRO,19-Jan-2024,25-Jan-2024,482.5,9.2,485.05,6.85
3802,WIPRO,19-Jan-2024,25-Jan-2024,432.5,23.3,485.05,0.45
3803,WIPRO,19-Jan-2024,25-Jan-2024,447.5,33.1,485.05,0.8
3804,WIPRO,19-Jan-2024,25-Jan-2024,492.5,5.3,485.05,13.0
3805,WIPRO,19-Jan-2024,25-Jan-2024,530.0,1.05,485.05,45.95
3806,WIPRO,19-Jan-2024,25-Jan-2024,525.0,1.25,485.05,31.1
3807,WIPRO,19-Jan-2024,25-Jan-2024,390.0,55.0,485.05,0.15
3808,WIPRO,19-Jan-2024,25-Jan-2024,497.5,4.1,485.05,16.7
3809,WIPRO,19-Jan-2024,25-Jan-2024,580.0,0.15,485.05,170.3
3810,WIPRO,19-Jan-2024,25-Jan-2024,337.5,50.65,485.05,3.9
3811,WIPRO,19-Jan-2024,25-Jan-2024,452.5,35.5,485.05,1.05
3812,WIPRO,19-Jan-2024,25-Jan-2024,387.5,37.1,485.05,21.1
3813,WIPRO,19-Jan-2024,25-Jan-2024,445.0,37.8,485.05,0.75
3814,WIPRO,19-Jan-2024,25-Jan-2024,500.0,3.75,485.05,18.8
3815,WIPRO,19-Jan-2024,25-Jan-2024,402.5,12.9,485.05,30.0
3816,WIPRO,19-Jan-2024,25-Jan-2024,357.5,35.7,485.05,8.55
3817,WIPRO,19-Jan-2024,25-Jan-2024,495.0,4.7,485.05,14.75
3818,WIPRO,19-Jan-2024,25-Jan-2024,460.0,26.45,485.05,1.55
3819,WIPRO,19-Jan-2024,25-Jan-2024,400.0,86.05,485.05,0.15
3820,WIPRO,19-Jan-2024,25-Jan-2024,350.0,41.0,485.05,0.05
3821,WIPRO,19-Jan-2024,25-Jan-2024,505.0,2.9,485.05,20.7
3822,WIPRO,19-Jan-2024,25-Jan-2024,440.0,45.0,485.05,0.6
3823,WIPRO,19-Jan-2024,25-Jan-2024,362.5,32.4,485.05,10.15
3824,WIPRO,19-Jan-2024,25-Jan-2024,412.5,62.0,485.05,0.2
3825,WIPRO,19-Jan-2024,25-Jan-2024,480.0,10.6,485.05,5.7
3826,WIPRO,19-Jan-2024,25-Jan-2024,417.5,57.0,485.05,0.45
3827,WIPRO,19-Jan-2024,25-Jan-2024,462.5,24.25,485.05,1.7
3828,WIPRO,19-Jan-2024,25-Jan-2024,510.0,2.2,485.05,27.35
3829,WIPRO,19-Jan-2024,25-Jan-2024,372.5,26.35,485.05,13.95
3830,WIPRO,19-Jan-2024,25-Jan-2024,430.0,55.35,485.05,0.45
3831,WIPRO,19-Jan-2024,25-Jan-2024,367.5,29.25,485.05,11.95
3832,WIPRO,19-Jan-2024,25-Jan-2024,520.0,1.5,485.05,36.35
3833,WIPRO,19-Jan-2024,25-Jan-2024,377.5,23.65,485.05,16.15
3834,WIPRO,19-Jan-2024,25-Jan-2024,332.5,54.75,485.05,3.1
3835,WIPRO,19-Jan-2024,25-Jan-2024,485.0,8.0,485.05,8.15
3836,WIPRO,19-Jan-2024,25-Jan-2024,507.5,2.55,485.05,22.7
3837,WIPRO,19-Jan-2024,25-Jan-2024,385.0,19.9,485.05,0.25
3838,WIPRO,19-Jan-2024,25-Jan-2024,435.0,54.9,485.05,0.5
3839,WIPRO,19-Jan-2024,25-Jan-2024,347.5,42.85,485.05,5.9
3840,WIPRO,19-Jan-2024,25-Jan-2024,555.0,0.4,485.05,166.95
3841,WIPRO,19-Jan-2024,25-Jan-2024,352.5,39.2,485.05,7.15
3842,WIPRO,19-Jan-2024,25-Jan-2024,397.5,14.65,485.05,0.1
3843,WIPRO,19-Jan-2024,25-Jan-2024,470.0,17.55,485.05,2.7
3844,WIPRO,19-Jan-2024,25-Jan-2024,565.0,0.25,485.05,165.5
3845,WIPRO,19-Jan-2024,25-Jan-2024,342.5,46.65,485.05,4.8
3846,WIPRO,19-Jan-2024,25-Jan-2024,450.0,35.65,485.05,0.9
3847,WIPRO,19-Jan-2024,25-Jan-2024,420.0,64.6,485.05,0.35
3848,WIPRO,19-Jan-2024,25-Jan-2024,355.0,37.4,485.05,0.15
3849,WIPRO,19-Jan-2024,25-Jan-2024,512.5,2.05,485.05,24.8
3850,WIPRO,19-Jan-2024,25-Jan-2024,395.0,15.65,485.05,0.3
3851,WIPRO,19-Jan-2024,25-Jan-2024,422.5,34.35,485.05,0.4
3852,WIPRO,19-Jan-2024,25-Jan-2024,570.0,0.3,485.05,170.4
3853,WIPRO,19-Jan-2024,25-Jan-2024,457.5,28.85,485.05,1.3
3854,WIPRO,19-Jan-2024,25-Jan-2024,535.0,0.9,485.05,34.25
3855,WIPRO,19-Jan-2024,25-Jan-2024,340.0,48.65,485.05,4.35
3856,WIPRO,19-Jan-2024,25-Jan-2024,455.0,30.95,485.05,1.15
3857,WIPRO,19-Jan-2024,25-Jan-2024,365.0,30.8,485.05,11.05
3858,WIPRO,19-Jan-2024,25-Jan-2024,392.5,16.65,485.05,0.25
3859,WIPRO,19-Jan-2024,25-Jan-2024,405.0,44.15,485.05,0.15
3860,WIPRO,19-Jan-2024,25-Jan-2024,472.5,16.55,485.05,3.25
3861,WIPRO,19-Jan-2024,25-Jan-2024,335.0,52.7,485.05,3.45
3862,WIPRO,19-Jan-2024,25-Jan-2024,360.0,140.0,485.05,0.05
3863,WIPRO,19-Jan-2024,25-Jan-2024,345.0,44.75,485.05,5.35
3864,WIPRO,19-Jan-2024,25-Jan-2024,437.5,33.75,485.05,0.55
3865,WIPRO,19-Jan-2024,25-Jan-2024,502.5,3.25,485.05,19.7
3866,WIPRO,19-Jan-2024,25-Jan-2024,465.0,21.55,485.05,1.95
3867,WIPRO,19-Jan-2024,25-Jan-2024,550.0,0.55,485.05,64.9
3868,WIPRO,19-Jan-2024,25-Jan-2024,442.5,56.95,485.05,0.65
3869,WIPRO,19-Jan-2024,25-Jan-2024,517.5,1.65,485.05,36.2
3870,WIPRO,19-Jan-2024,25-Jan-2024,467.5,19.8,485.05,2.3
3871,WIPRO,19-Jan-2024,25-Jan-2024,380.0,85.0,485.05,0.1
3872,WIPRO,19-Jan-2024,25-Jan-2024,407.5,11.3,485.05,0.4
3873,WIPRO,19-Jan-2024,25-Jan-2024,515.0,1.8,485.05,28.25
3874,WIPRO,19-Jan-2024,25-Jan-2024,382.5,38.8,485.05,18.55
3875,WIPRO,19-Jan-2024,25-Jan-2024,575.0,0.25,485.05,170.0
3876,WIPRO,19-Jan-2024,25-Jan-2024,427.5,38.3,485.05,0.55
3877,WIPRO,19-Jan-2024,25-Jan-2024,477.5,12.15,485.05,4.8
3878,WIPRO,19-Jan-2024,29-Feb-2024,400.0,32.2,485.05,1.4
3879,WIPRO,19-Jan-2024,29-Feb-2024,382.5,44.1,485.05,6.7
3880,WIPRO,19-Jan-2024,29-Feb-2024,570.0,2.95,485.05,146.95
3881,WIPRO,19-Jan-2024,29-Feb-2024,445.0,11.75,485.05,5.05
3882,WIPRO,19-Jan-2024,29-Feb-2024,440.0,50.25,485.05,4.2
3883,WIPRO,19-Jan-2024,29-Feb-2024,450.0,44.7,485.05,5.8
3884,WIPRO,19-Jan-2024,29-Feb-2024,395.0,35.4,485.05,10.25
3885,WIPRO,19-Jan-2024,29-Feb-2024,362.5,60.05,485.05,3.0
3886,WIPRO,19-Jan-2024,29-Feb-2024,435.0,15.1,485.05,7.95
3887,WIPRO,19-Jan-2024,29-Feb-2024,410.0,26.4,485.05,1.55
3888,WIPRO,19-Jan-2024,29-Feb-2024,540.0,5.75,485.05,117.85
3889,WIPRO,19-Jan-2024,29-Feb-2024,520.0,9.15,485.05,38.0
3890,WIPRO,19-Jan-2024,29-Feb-2024,372.5,51.8,485.05,4.6
3891,WIPRO,19-Jan-2024,29-Feb-2024,365.0,57.95,485.05,3.35
3892,WIPRO,19-Jan-2024,29-Feb-2024,497.5,15.95,485.05,29.0
3893,WIPRO,19-Jan-2024,29-Feb-2024,512.5,10.5,485.05,91.85
3894,WIPRO,19-Jan-2024,29-Feb-2024,405.0,29.25,485.05,13.9
3895,WIPRO,19-Jan-2024,29-Feb-2024,457.5,8.45,485.05,44.75
3896,WIPRO,19-Jan-2024,29-Feb-2024,417.5,22.55,485.05,19.5
3897,WIPRO,19-Jan-2024,29-Feb-2024,447.5,11.05,485.05,19.5
3898,WIPRO,19-Jan-2024,29-Feb-2024,455.0,31.0,485.05,42.85
3899,WIPRO,19-Jan-2024,29-Feb-2024,390.0,38.75,485.05,8.7
3900,WIPRO,19-Jan-2024,29-Feb-2024,525.0,8.2,485.05,43.45
3901,WIPRO,19-Jan-2024,29-Feb-2024,530.0,7.3,485.05,47.5
3902,WIPRO,19-Jan-2024,29-Feb-2024,580.0,2.35,485.05,156.7
3903,WIPRO,19-Jan-2024,29-Feb-2024,377.5,47.9,485.05,5.55
3904,WIPRO,19-Jan-2024,29-Feb-2024,427.5,18.0,485.05,9.9
3905,WIPRO,19-Jan-2024,29-Feb-2024,392.5,37.05,485.05,9.45
3906,WIPRO,19-Jan-2024,29-Feb-2024,560.0,3.6,485.05,137.2
3907,WIPRO,19-Jan-2024,29-Feb-2024,432.5,16.0,485.05,12.0
3908,WIPRO,19-Jan-2024,29-Feb-2024,397.5,33.8,485.05,11.1
3909,WIPRO,19-Jan-2024,29-Feb-2024,477.5,23.35,485.05,60.65
3910,WIPRO,19-Jan-2024,29-Feb-2024,517.5,10.6,485.05,96.5
3911,WIPRO,19-Jan-2024,29-Feb-2024,370.0,53.8,485.05,4.15
3912,WIPRO,19-Jan-2024,29-Feb-2024,467.5,28.3,485.05,52.45
3913,WIPRO,19-Jan-2024,29-Feb-2024,422.5,20.2,485.05,22.05
3914,WIPRO,19-Jan-2024,29-Feb-2024,475.0,25.05,485.05,58.6
3915,WIPRO,19-Jan-2024,29-Feb-2024,415.0,23.8,485.05,6.1
3916,WIPRO,19-Jan-2024,29-Feb-2024,460.0,37.0,485.05,8.3
3917,WIPRO,19-Jan-2024,29-Feb-2024,515.0,10.45,485.05,94.15
3918,WIPRO,19-Jan-2024,29-Feb-2024,480.0,24.25,485.05,15.6
3919,WIPRO,19-Jan-2024,29-Feb-2024,387.5,40.5,485.05,8.0
3920,WIPRO,19-Jan-2024,29-Feb-2024,420.0,69.95,485.05,2.15
3921,WIPRO,19-Jan-2024,29-Feb-2024,367.5,55.85,485.05,3.7
3922,WIPRO,19-Jan-2024,29-Feb-2024,442.5,12.55,485.05,34.05
3923,WIPRO,19-Jan-2024,29-Feb-2024,507.5,1.85,485.05,87.2
3924,WIPRO,19-Jan-2024,29-Feb-2024,452.5,9.65,485.05,41.0
3925,WIPRO,19-Jan-2024,29-Feb-2024,510.0,11.9,485.05,32.85
3926,WIPRO,19-Jan-2024,29-Feb-2024,412.5,25.1,485.05,5.45
3927,WIPRO,19-Jan-2024,29-Feb-2024,502.5,2.2,485.05,82.65
3928,WIPRO,19-Jan-2024,29-Feb-2024,500.0,15.35,485.05,26.15
3929,WIPRO,19-Jan-2024,29-Feb-2024,465.0,30.0,485.05,50.5
3930,WIPRO,19-Jan-2024,29-Feb-2024,505.0,13.45,485.05,27.05
3931,WIPRO,19-Jan-2024,29-Feb-2024,487.5,20.75,485.05,19.5
3932,WIPRO,19-Jan-2024,29-Feb-2024,472.5,26.2,485.05,56.5
3933,WIPRO,19-Jan-2024,29-Feb-2024,492.5,3.0,485.05,23.0
3934,WIPRO,19-Jan-2024,29-Feb-2024,407.5,27.8,485.05,14.95
3935,WIPRO,19-Jan-2024,29-Feb-2024,425.0,19.1,485.05,23.4
3936,WIPRO,19-Jan-2024,29-Feb-2024,402.5,30.7,485.05,12.95
3937,WIPRO,19-Jan-2024,29-Feb-2024,437.5,14.2,485.05,30.8
3938,WIPRO,19-Jan-2024,29-Feb-2024,555.0,8.5,485.05,132.35
3939,WIPRO,19-Jan-2024,29-Feb-2024,495.0,17.1,485.05,75.85
3940,WIPRO,19-Jan-2024,29-Feb-2024,535.0,6.25,485.05,113.1
3941,WIPRO,19-Jan-2024,29-Feb-2024,482.5,19.3,485.05,64.9
3942,WIPRO,19-Jan-2024,29-Feb-2024,462.5,7.35,485.05,48.55
3943,WIPRO,19-Jan-2024,29-Feb-2024,470.0,30.5,485.05,11.45
3944,WIPRO,19-Jan-2024,29-Feb-2024,490.0,19.4,485.05,20.5
3945,WIPRO,19-Jan-2024,29-Feb-2024,385.0,42.3,485.05,7.35
3946,WIPRO,19-Jan-2024,29-Feb-2024,550.0,4.55,485.05,64.8
3947,WIPRO,19-Jan-2024,29-Feb-2024,485.0,21.9,485.05,17.0
3948,WIPRO,19-Jan-2024,29-Feb-2024,360.0,62.15,485.05,2.65
3949,WIPRO,19-Jan-2024,29-Feb-2024,355.0,66.5,485.05,2.1
3950,WIPRO,19-Jan-2024,29-Feb-2024,545.0,5.1,485.05,78.2
3951,WIPRO,19-Jan-2024,29-Feb-2024,565.0,3.65,485.05,142.05
3952,WIPRO,19-Jan-2024,29-Feb-2024,430.0,61.0,485.05,3.1
3953,WIPRO,19-Jan-2024,29-Feb-2024,380.0,46.0,485.05,0.6
3954,WIPRO,19-Jan-2024,29-Feb-2024,575.0,2.75,485.05,151.8
3955,WIPRO,19-Jan-2024,29-Feb-2024,375.0,49.8,485.05,5.05
3956,WIPRO,19-Jan-2024,29-Feb-2024,357.5,64.35,485.05,2.4
3957,WIPRO,19-Jan-2024,28-Mar-2024,400.0,79.3,485.05,2.7
3958,WIPRO,19-Jan-2024,28-Mar-2024,495.0,18.55,485.05,35.2
3959,WIPRO,19-Jan-2024,28-Mar-2024,420.0,62.55,485.05,5.55
3960,WIPRO,19-Jan-2024,28-Mar-2024,475.0,27.05,485.05,24.05
3961,WIPRO,19-Jan-2024,28-Mar-2024,525.0,9.9,485.05,56.0
3962,WIPRO,19-Jan-2024,28-Mar-2024,455.0,37.9,485.05,15.3
3963,WIPRO,19-Jan-2024,28-Mar-2024,500.0,22.65,485.05,31.25
3964,WIPRO,19-Jan-2024,28-Mar-2024,440.0,47.65,485.05,10.3
3965,WIPRO,19-Jan-2024,28-Mar-2024,550.0,5.5,485.05,76.15
3966,WIPRO,19-Jan-2024,28-Mar-2024,575.0,2.9,485.05,98.1
3967,WIPRO,19-Jan-2024,28-Mar-2024,445.0,44.25,485.05,11.8
3968,WIPRO,19-Jan-2024,28-Mar-2024,565.0,3.75,485.05,89.15
3969,WIPRO,19-Jan-2024,28-Mar-2024,415.0,66.6,485.05,4.7
3970,WIPRO,19-Jan-2024,28-Mar-2024,490.0,20.5,485.05,32.2
3971,WIPRO,19-Jan-2024,28-Mar-2024,410.0,70.75,485.05,3.9
3972,WIPRO,19-Jan-2024,28-Mar-2024,505.0,15.0,485.05,41.65
3973,WIPRO,19-Jan-2024,28-Mar-2024,520.0,14.5,485.05,52.25
3974,WIPRO,19-Jan-2024,28-Mar-2024,430.0,54.85,485.05,7.65
3975,WIPRO,19-Jan-2024,28-Mar-2024,510.0,13.65,485.05,45.05
3976,WIPRO,19-Jan-2024,28-Mar-2024,390.0,88.25,485.05,1.75
3977,WIPRO,19-Jan-2024,28-Mar-2024,580.0,2.55,485.05,102.65
3978,WIPRO,19-Jan-2024,28-Mar-2024,515.0,12.3,485.05,48.55
3979,WIPRO,19-Jan-2024,28-Mar-2024,535.0,7.85,485.05,63.8
3980,WIPRO,19-Jan-2024,28-Mar-2024,530.0,8.8,485.05,59.85
3981,WIPRO,19-Jan-2024,28-Mar-2024,570.0,3.3,485.05,93.6
3982,WIPRO,19-Jan-2024,28-Mar-2024,480.0,24.7,485.05,26.65
3983,WIPRO,19-Jan-2024,28-Mar-2024,450.0,41.0,485.05,8.8
3984,WIPRO,19-Jan-2024,28-Mar-2024,540.0,31.5,485.05,67.8
3985,WIPRO,19-Jan-2024,28-Mar-2024,425.0,58.65,485.05,6.55
3986,WIPRO,19-Jan-2024,28-Mar-2024,555.0,4.85,485.05,80.4
3987,WIPRO,19-Jan-2024,28-Mar-2024,435.0,51.2,485.05,8.95
3988,WIPRO,19-Jan-2024,28-Mar-2024,485.0,22.5,485.05,29.35
3989,WIPRO,19-Jan-2024,28-Mar-2024,560.0,4.3,485.05,84.75
