,Symbol  ,Date  ,Expiry  ,Strike Price  ,Call Price,Underlying Value  ,Put Price
2246,TCS,09-Jan-2024,29-Feb-2024,4280.0,9.85,3689.9,725.55
2247,TCS,09-Jan-2024,29-Feb-2024,3920.0,45.9,3689.9,408.05
2248,TCS,09-Jan-2024,29-Feb-2024,3700.0,141.2,3689.9,108.85
2249,TCS,09-Jan-2024,29-Feb-2024,3420.0,230.05,3689.9,101.2
2250,TCS,09-Jan-2024,29-Feb-2024,3340.0,280.7,3689.9,73.3
2251,TCS,09-Jan-2024,29-Feb-2024,3080.0,482.35,3689.9,19.6
2252,TCS,09-Jan-2024,29-Feb-2024,3180.0,398.95,3689.9,34.35
2253,TCS,09-Jan-2024,29-Feb-2024,4040.0,28.4,3689.9,508.45
2254,TCS,09-Jan-2024,29-Feb-2024,3680.0,107.65,3689.9,234.15
2255,TCS,09-Jan-2024,29-Feb-2024,3640.0,122.4,3689.9,209.6
2256,TCS,09-Jan-2024,29-Feb-2024,4220.0,13.0,3689.9,669.8
2257,TCS,09-Jan-2024,29-Feb-2024,3540.0,165.6,3689.9,154.55
2258,TCS,09-Jan-2024,29-Feb-2024,4140.0,18.55,3689.9,596.8
2259,TCS,09-Jan-2024,29-Feb-2024,3900.0,63.25,3689.9,392.1
2260,TCS,09-Jan-2024,29-Feb-2024,3760.0,82.3,3689.9,110.0
2261,TCS,09-Jan-2024,29-Feb-2024,3220.0,367.45,3689.9,42.2
2262,TCS,09-Jan-2024,29-Feb-2024,3100.0,465.2,3689.9,22.05
2263,TCS,09-Jan-2024,29-Feb-2024,4120.0,20.25,3689.9,578.85
2264,TCS,09-Jan-2024,29-Feb-2024,4000.0,43.75,3689.9,295.0
2265,TCS,09-Jan-2024,29-Feb-2024,4100.0,34.5,3689.9,561.0
2266,TCS,09-Jan-2024,29-Feb-2024,3380.0,254.65,3689.9,86.5
2267,TCS,09-Jan-2024,29-Feb-2024,3580.0,165.0,3689.9,175.45
2268,TCS,09-Jan-2024,29-Feb-2024,3400.0,242.15,3689.9,20.5
2269,TCS,09-Jan-2024,29-Feb-2024,3960.0,39.25,3689.9,440.7
2270,TCS,09-Jan-2024,29-Feb-2024,3600.0,197.25,3689.9,68.25
2271,TCS,09-Jan-2024,29-Feb-2024,3280.0,322.7,3689.9,56.35
2272,TCS,09-Jan-2024,29-Feb-2024,3780.0,76.75,3689.9,301.45
2273,TCS,09-Jan-2024,29-Feb-2024,4260.0,10.8,3689.9,706.9
2274,TCS,09-Jan-2024,29-Feb-2024,4020.0,30.85,3689.9,491.25
2275,TCS,09-Jan-2024,29-Feb-2024,3660.0,114.85,3689.9,221.7
2276,TCS,09-Jan-2024,29-Feb-2024,3560.0,156.2,3689.9,40.0
2277,TCS,09-Jan-2024,29-Feb-2024,3360.0,267.5,3689.9,79.7
2278,TCS,09-Jan-2024,29-Feb-2024,4380.0,6.1,3689.9,820.05
2279,TCS,09-Jan-2024,29-Feb-2024,4160.0,17.0,3689.9,614.85
2280,TCS,09-Jan-2024,29-Feb-2024,3860.0,57.55,3689.9,360.8
2281,TCS,09-Jan-2024,29-Feb-2024,3720.0,150.0,3689.9,80.15
2282,TCS,09-Jan-2024,29-Feb-2024,3140.0,431.55,3689.9,27.7
2283,TCS,09-Jan-2024,29-Feb-2024,3240.0,352.2,3689.9,46.55
2284,TCS,09-Jan-2024,29-Feb-2024,4240.0,11.85,3689.9,688.3
2285,TCS,09-Jan-2024,29-Feb-2024,4180.0,15.55,3689.9,633.05
2286,TCS,09-Jan-2024,29-Feb-2024,3820.0,66.75,3689.9,330.7
2287,TCS,09-Jan-2024,29-Feb-2024,3500.0,267.0,3689.9,39.1
2288,TCS,09-Jan-2024,29-Feb-2024,3460.0,207.05,3689.9,117.45
2289,TCS,09-Jan-2024,29-Feb-2024,3740.0,120.3,3689.9,273.55
2290,TCS,09-Jan-2024,29-Feb-2024,4300.0,28.0,3689.9,744.35
2291,TCS,09-Jan-2024,29-Feb-2024,3480.0,196.1,3689.9,126.15
2292,TCS,09-Jan-2024,29-Feb-2024,3160.0,415.1,3689.9,30.9
2293,TCS,09-Jan-2024,29-Feb-2024,4320.0,8.15,3689.9,763.15
2294,TCS,09-Jan-2024,29-Feb-2024,3840.0,62.1,3689.9,345.7
2295,TCS,09-Jan-2024,29-Feb-2024,3320.0,294.3,3689.9,67.2
2296,TCS,09-Jan-2024,29-Feb-2024,3440.0,218.35,3689.9,109.15
2297,TCS,09-Jan-2024,29-Feb-2024,3620.0,130.3,3689.9,197.85
2298,TCS,09-Jan-2024,29-Feb-2024,4060.0,26.15,3689.9,525.8
2299,TCS,09-Jan-2024,29-Feb-2024,4200.0,19.7,3689.9,651.4
2300,TCS,09-Jan-2024,28-Mar-2024,4000.0,65.0,3689.9,253.95
2301,TCS,09-Jan-2024,28-Mar-2024,3800.0,214.35,3689.9,146.1
2302,TCS,09-Jan-2024,28-Mar-2024,3420.0,474.15,3689.9,32.7
2303,TCS,09-Jan-2024,28-Mar-2024,3440.0,457.8,3689.9,36.05
2304,TCS,09-Jan-2024,28-Mar-2024,3620.0,323.2,3689.9,78.15
2305,TCS,09-Jan-2024,28-Mar-2024,4020.0,118.75,3689.9,266.55
2306,TCS,09-Jan-2024,28-Mar-2024,3280.0,594.4,3689.9,15.5
2307,TCS,09-Jan-2024,28-Mar-2024,3400.0,490.7,3689.9,29.65
2308,TCS,09-Jan-2024,28-Mar-2024,3320.0,559.05,3689.9,19.45
2309,TCS,09-Jan-2024,28-Mar-2024,3300.0,576.65,3689.9,17.4
2310,TCS,09-Jan-2024,28-Mar-2024,4180.0,72.85,3689.9,377.8
2311,TCS,09-Jan-2024,28-Mar-2024,3720.0,259.3,3689.9,112.5
2312,TCS,09-Jan-2024,28-Mar-2024,3260.0,612.35,3689.9,13.8
2313,TCS,09-Jan-2024,28-Mar-2024,4100.0,93.5,3689.9,319.85
2314,TCS,09-Jan-2024,28-Mar-2024,3980.0,133.15,3689.9,241.7
2315,TCS,09-Jan-2024,28-Mar-2024,3520.0,395.15,3689.9,51.95
2316,TCS,09-Jan-2024,28-Mar-2024,3740.0,247.55,3689.9,120.4
2317,TCS,09-Jan-2024,28-Mar-2024,3700.0,271.4,3689.9,104.95
2318,TCS,09-Jan-2024,28-Mar-2024,3900.0,165.9,3689.9,195.85
2319,TCS,09-Jan-2024,28-Mar-2024,4200.0,68.3,3689.9,392.9
2320,TCS,09-Jan-2024,28-Mar-2024,3460.0,441.75,3689.9,39.6
2321,TCS,09-Jan-2024,28-Mar-2024,3940.0,148.85,3689.9,218.1
2322,TCS,09-Jan-2024,28-Mar-2024,3760.0,236.15,3689.9,128.6
2323,TCS,09-Jan-2024,28-Mar-2024,4220.0,63.85,3689.9,408.05
2324,TCS,09-Jan-2024,28-Mar-2024,3360.0,524.45,3689.9,24.15
2325,TCS,09-Jan-2024,28-Mar-2024,3340.0,541.65,3689.9,21.7
2326,TCS,09-Jan-2024,28-Mar-2024,3500.0,410.4,3689.9,50.0
2327,TCS,09-Jan-2024,28-Mar-2024,3920.0,157.2,3689.9,206.8
2328,TCS,09-Jan-2024,28-Mar-2024,3820.0,203.95,3689.9,155.35
2329,TCS,09-Jan-2024,28-Mar-2024,3640.0,309.75,3689.9,84.4
2330,TCS,09-Jan-2024,28-Mar-2024,4080.0,99.35,3689.9,306.1
2331,TCS,09-Jan-2024,28-Mar-2024,4160.0,77.65,3689.9,362.95
2332,TCS,09-Jan-2024,28-Mar-2024,3780.0,225.05,3689.9,137.2
2333,TCS,09-Jan-2024,28-Mar-2024,3880.0,174.9,3689.9,185.2
2334,TCS,09-Jan-2024,28-Mar-2024,4140.0,82.55,3689.9,348.2
2335,TCS,09-Jan-2024,28-Mar-2024,3860.0,184.25,3689.9,174.9
2336,TCS,09-Jan-2024,28-Mar-2024,3380.0,507.45,3689.9,26.75
2337,TCS,09-Jan-2024,28-Mar-2024,3600.0,337.1,3689.9,72.45
2338,TCS,09-Jan-2024,28-Mar-2024,3660.0,296.65,3689.9,90.9
2339,TCS,09-Jan-2024,28-Mar-2024,3540.0,380.15,3689.9,56.6
2340,TCS,09-Jan-2024,28-Mar-2024,4040.0,112.0,3689.9,279.4
2341,TCS,09-Jan-2024,28-Mar-2024,3480.0,425.95,3689.9,43.45
2342,TCS,09-Jan-2024,28-Mar-2024,3840.0,193.95,3689.9,164.95
2343,TCS,09-Jan-2024,28-Mar-2024,3960.0,140.85,3689.9,229.75
2344,TCS,09-Jan-2024,28-Mar-2024,3680.0,283.85,3689.9,97.75
2345,TCS,09-Jan-2024,28-Mar-2024,4060.0,105.5,3689.9,292.6
2346,TCS,09-Jan-2024,28-Mar-2024,3580.0,351.2,3689.9,66.9
2347,TCS,09-Jan-2024,28-Mar-2024,4120.0,87.9,3689.9,333.9
2348,TCS,09-Jan-2024,28-Mar-2024,3560.0,365.6,3689.9,61.7
2349,TCS,10-Jan-2024,25-Jan-2024,3580.0,173.75,3713.05,25.4
2350,TCS,10-Jan-2024,25-Jan-2024,3080.0,353.55,3713.05,41.95
2351,TCS,10-Jan-2024,25-Jan-2024,3380.0,100.0,3713.05,147.1
2352,TCS,10-Jan-2024,25-Jan-2024,3620.0,137.35,3713.05,34.55
2353,TCS,10-Jan-2024,25-Jan-2024,2980.0,434.1,3713.05,24.25
2354,TCS,10-Jan-2024,25-Jan-2024,4060.0,10.0,3713.05,250.35
2355,TCS,10-Jan-2024,25-Jan-2024,3280.0,125.0,3713.05,8.5
2356,TCS,10-Jan-2024,25-Jan-2024,4180.0,5.4,3713.05,775.5
2357,TCS,10-Jan-2024,25-Jan-2024,4120.0,7.2,3713.05,718.85
2358,TCS,10-Jan-2024,25-Jan-2024,3480.0,375.0,3713.05,10.9
2359,TCS,10-Jan-2024,25-Jan-2024,3340.0,184.3,3713.05,128.05
2360,TCS,10-Jan-2024,25-Jan-2024,4240.0,4.95,3713.05,832.7
2361,TCS,10-Jan-2024,25-Jan-2024,3880.0,29.1,3713.05,193.5
2362,TCS,10-Jan-2024,25-Jan-2024,3220.0,254.45,3713.05,80.35
2363,TCS,10-Jan-2024,25-Jan-2024,3800.0,48.35,3713.05,124.15
2364,TCS,10-Jan-2024,25-Jan-2024,3760.0,62.35,3713.05,98.9
2365,TCS,10-Jan-2024,25-Jan-2024,3640.0,126.5,3713.05,41.35
2366,TCS,10-Jan-2024,25-Jan-2024,3940.0,20.3,3713.05,197.3
2367,TCS,10-Jan-2024,25-Jan-2024,3860.0,32.6,3713.05,166.25
2368,TCS,10-Jan-2024,25-Jan-2024,3720.0,79.8,3713.05,76.0
2369,TCS,10-Jan-2024,25-Jan-2024,4260.0,4.5,3713.05,851.85
2370,TCS,10-Jan-2024,25-Jan-2024,4400.0,2.65,3713.05,554.0
2371,TCS,10-Jan-2024,25-Jan-2024,4380.0,2.4,3713.05,559.9
2372,TCS,10-Jan-2024,25-Jan-2024,3660.0,112.75,3713.05,48.6
2373,TCS,10-Jan-2024,25-Jan-2024,3460.0,370.0,3713.05,9.15
2374,TCS,10-Jan-2024,25-Jan-2024,3160.0,294.9,3713.05,61.85
2375,TCS,10-Jan-2024,25-Jan-2024,3680.0,100.25,3713.05,56.8
2376,TCS,10-Jan-2024,25-Jan-2024,3700.0,89.35,3713.05,66.0
2377,TCS,10-Jan-2024,25-Jan-2024,4140.0,6.5,3713.05,737.65
2378,TCS,10-Jan-2024,25-Jan-2024,3000.0,747.15,3713.05,1.25
2379,TCS,10-Jan-2024,25-Jan-2024,3100.0,582.0,3713.05,46.4
2380,TCS,10-Jan-2024,25-Jan-2024,3420.0,145.45,3713.05,7.3
2381,TCS,10-Jan-2024,25-Jan-2024,3960.0,17.65,3713.05,257.4
2382,TCS,10-Jan-2024,25-Jan-2024,3240.0,241.75,3713.05,87.3
2383,TCS,10-Jan-2024,25-Jan-2024,2960.0,451.05,3713.05,21.55
2384,TCS,10-Jan-2024,25-Jan-2024,4040.0,11.1,3713.05,281.5
2385,TCS,10-Jan-2024,25-Jan-2024,4160.0,5.8,3713.05,756.55
2386,TCS,10-Jan-2024,25-Jan-2024,3500.0,241.75,3713.05,13.05
2387,TCS,10-Jan-2024,25-Jan-2024,3400.0,333.0,3713.05,6.2
2388,TCS,10-Jan-2024,25-Jan-2024,3440.0,265.45,3713.05,8.25
2389,TCS,10-Jan-2024,25-Jan-2024,3060.0,369.1,3713.05,37.8
2390,TCS,10-Jan-2024,25-Jan-2024,4100.0,8.15,3713.05,275.0
2391,TCS,10-Jan-2024,25-Jan-2024,3600.0,152.15,3713.05,30.15
2392,TCS,10-Jan-2024,25-Jan-2024,4300.0,3.35,3713.05,675.3
2393,TCS,10-Jan-2024,25-Jan-2024,3180.0,280.95,3713.05,67.55
2394,TCS,10-Jan-2024,25-Jan-2024,3120.0,323.5,3713.05,51.15
2395,TCS,10-Jan-2024,25-Jan-2024,3360.0,174.0,3713.05,4.5
2396,TCS,10-Jan-2024,25-Jan-2024,4080.0,8.85,3713.05,681.45
2397,TCS,10-Jan-2024,25-Jan-2024,3040.0,384.9,3713.05,34.0
2398,TCS,10-Jan-2024,25-Jan-2024,3560.0,178.6,3713.05,21.5
2399,TCS,10-Jan-2024,25-Jan-2024,3540.0,184.55,3713.05,18.3
2400,TCS,10-Jan-2024,25-Jan-2024,4320.0,3.05,3713.05,909.6
2401,TCS,10-Jan-2024,25-Jan-2024,3140.0,309.1,3713.05,56.4
2402,TCS,10-Jan-2024,25-Jan-2024,4000.0,14.6,3713.05,307.7
2403,TCS,10-Jan-2024,25-Jan-2024,3840.0,37.25,3713.05,152.65
2404,TCS,10-Jan-2024,25-Jan-2024,3820.0,42.4,3713.05,138.65
2405,TCS,10-Jan-2024,25-Jan-2024,4340.0,3.05,3713.05,928.9
2406,TCS,10-Jan-2024,25-Jan-2024,3520.0,220.0,3713.05,15.65
2407,TCS,10-Jan-2024,25-Jan-2024,3980.0,15.95,3713.05,214.4
2408,TCS,10-Jan-2024,25-Jan-2024,2940.0,870.0,3713.05,0.25
2409,TCS,10-Jan-2024,25-Jan-2024,3320.0,195.0,3713.05,119.1
2410,TCS,10-Jan-2024,25-Jan-2024,3920.0,22.6,3713.05,203.05
2411,TCS,10-Jan-2024,25-Jan-2024,4020.0,12.5,3713.05,212.45
2412,TCS,10-Jan-2024,25-Jan-2024,4220.0,4.6,3713.05,813.55
2413,TCS,10-Jan-2024,25-Jan-2024,3200.0,641.0,3713.05,2.25
2414,TCS,10-Jan-2024,25-Jan-2024,3780.0,54.65,3713.05,111.05
2415,TCS,10-Jan-2024,25-Jan-2024,3020.0,401.05,3713.05,1.1
2416,TCS,10-Jan-2024,25-Jan-2024,4200.0,4.85,3713.05,495.0
2417,TCS,10-Jan-2024,25-Jan-2024,3260.0,229.5,3713.05,7.5
2418,TCS,10-Jan-2024,25-Jan-2024,3740.0,70.9,3713.05,87.15
2419,TCS,10-Jan-2024,25-Jan-2024,3300.0,407.0,3713.05,3.35
2420,TCS,10-Jan-2024,25-Jan-2024,3900.0,25.8,3713.05,210.0
2421,TCS,10-Jan-2024,25-Jan-2024,4360.0,2.65,3713.05,948.25
2422,TCS,10-Jan-2024,25-Jan-2024,4280.0,4.05,3713.05,871.05
2423,TCS,10-Jan-2024,29-Feb-2024,3700.0,148.45,3713.05,94.15
2424,TCS,10-Jan-2024,29-Feb-2024,4300.0,28.0,3713.05,744.35
2425,TCS,10-Jan-2024,29-Feb-2024,3340.0,280.7,3713.05,73.3
2426,TCS,10-Jan-2024,29-Feb-2024,3820.0,66.75,3713.05,330.7
2427,TCS,10-Jan-2024,29-Feb-2024,3480.0,196.1,3713.05,126.15
2428,TCS,10-Jan-2024,29-Feb-2024,3080.0,482.35,3713.05,19.6
2429,TCS,10-Jan-2024,29-Feb-2024,3680.0,107.65,3713.05,234.15
2430,TCS,10-Jan-2024,29-Feb-2024,3420.0,230.05,3713.05,101.2
2431,TCS,10-Jan-2024,29-Feb-2024,4220.0,13.0,3713.05,669.8
2432,TCS,10-Jan-2024,29-Feb-2024,3620.0,130.3,3713.05,197.85
2433,TCS,10-Jan-2024,29-Feb-2024,3860.0,57.55,3713.05,360.8
2434,TCS,10-Jan-2024,29-Feb-2024,3640.0,122.4,3713.05,209.6
2435,TCS,10-Jan-2024,29-Feb-2024,3400.0,242.15,3713.05,17.25
2436,TCS,10-Jan-2024,29-Feb-2024,4360.0,6.7,3713.05,801.0
2437,TCS,10-Jan-2024,29-Feb-2024,3300.0,308.4,3713.05,61.7
2438,TCS,10-Jan-2024,29-Feb-2024,3500.0,267.0,3713.05,32.1
2439,TCS,10-Jan-2024,29-Feb-2024,4020.0,30.85,3713.05,491.25
2440,TCS,10-Jan-2024,29-Feb-2024,4180.0,15.55,3713.05,633.05
2441,TCS,10-Jan-2024,29-Feb-2024,4400.0,5.55,3713.05,839.1
2442,TCS,10-Jan-2024,29-Feb-2024,3520.0,175.35,3713.05,144.7
2443,TCS,10-Jan-2024,29-Feb-2024,3320.0,294.3,3713.05,67.2
2444,TCS,10-Jan-2024,29-Feb-2024,3920.0,45.9,3713.05,408.05
2445,TCS,10-Jan-2024,29-Feb-2024,3180.0,398.95,3713.05,34.35
2446,TCS,10-Jan-2024,29-Feb-2024,3960.0,39.25,3713.05,440.7
2447,TCS,10-Jan-2024,29-Feb-2024,4060.0,26.15,3713.05,525.8
2448,TCS,10-Jan-2024,29-Feb-2024,4280.0,9.85,3713.05,725.55
2449,TCS,10-Jan-2024,29-Feb-2024,3940.0,42.45,3713.05,424.3
2450,TCS,10-Jan-2024,29-Feb-2024,3540.0,165.6,3713.05,154.55
2451,TCS,10-Jan-2024,29-Feb-2024,3460.0,207.05,3713.05,117.45
2452,TCS,10-Jan-2024,29-Feb-2024,3880.0,53.45,3713.05,376.35
2453,TCS,10-Jan-2024,29-Feb-2024,3440.0,218.35,3713.05,109.15
2454,TCS,10-Jan-2024,29-Feb-2024,3740.0,120.3,3713.05,273.55
2455,TCS,10-Jan-2024,29-Feb-2024,3240.0,352.2,3713.05,46.55
2456,TCS,10-Jan-2024,29-Feb-2024,3100.0,465.2,3713.05,22.05
2457,TCS,10-Jan-2024,29-Feb-2024,4380.0,6.1,3713.05,820.05
2458,TCS,10-Jan-2024,29-Feb-2024,4000.0,45.05,3713.05,295.0
2459,TCS,10-Jan-2024,29-Feb-2024,4100.0,26.6,3713.05,561.0
2460,TCS,10-Jan-2024,29-Feb-2024,3780.0,76.75,3713.05,301.45
2461,TCS,10-Jan-2024,29-Feb-2024,3380.0,254.65,3713.05,86.5
2462,TCS,10-Jan-2024,29-Feb-2024,3280.0,322.7,3713.05,56.35
2463,TCS,10-Jan-2024,29-Feb-2024,3160.0,415.1,3713.05,30.9
2464,TCS,10-Jan-2024,29-Feb-2024,4160.0,17.0,3713.05,614.85
2465,TCS,10-Jan-2024,29-Feb-2024,4260.0,10.8,3713.05,706.9
2466,TCS,10-Jan-2024,29-Feb-2024,4080.0,24.0,3713.05,543.35
2467,TCS,10-Jan-2024,29-Feb-2024,3560.0,156.2,3713.05,45.0
2468,TCS,10-Jan-2024,29-Feb-2024,3800.0,99.9,3713.05,150.2
2469,TCS,10-Jan-2024,29-Feb-2024,3360.0,267.5,3713.05,79.7
2470,TCS,10-Jan-2024,29-Feb-2024,3120.0,448.25,3713.05,24.75
2471,TCS,10-Jan-2024,29-Feb-2024,4340.0,7.4,3713.05,782.05
2472,TCS,10-Jan-2024,29-Feb-2024,3260.0,337.2,3713.05,51.25
2473,TCS,10-Jan-2024,29-Feb-2024,4200.0,17.3,3713.05,651.4
2474,TCS,10-Jan-2024,29-Feb-2024,3660.0,114.85,3713.05,80.0
2475,TCS,10-Jan-2024,29-Feb-2024,4320.0,8.15,3713.05,763.15
2476,TCS,10-Jan-2024,29-Feb-2024,3720.0,150.0,3713.05,80.15
2477,TCS,10-Jan-2024,29-Feb-2024,4240.0,11.85,3713.05,688.3
2478,TCS,10-Jan-2024,29-Feb-2024,3900.0,66.65,3713.05,392.1
2479,TCS,10-Jan-2024,29-Feb-2024,3140.0,431.55,3713.05,27.7
2480,TCS,10-Jan-2024,29-Feb-2024,4120.0,20.25,3713.05,578.85
2481,TCS,10-Jan-2024,29-Feb-2024,3980.0,36.25,3713.05,457.35
2482,TCS,10-Jan-2024,29-Feb-2024,3600.0,212.0,3713.05,56.15
2483,TCS,10-Jan-2024,29-Feb-2024,4040.0,28.4,3713.05,508.45
2484,TCS,10-Jan-2024,29-Feb-2024,4140.0,18.55,3713.05,596.8
2485,TCS,10-Jan-2024,29-Feb-2024,3760.0,82.3,3713.05,110.0
2486,TCS,10-Jan-2024,29-Feb-2024,3840.0,62.1,3713.05,345.7
2487,TCS,10-Jan-2024,29-Feb-2024,3580.0,165.0,3713.05,175.45
2488,TCS,10-Jan-2024,29-Feb-2024,3200.0,383.05,3713.05,38.15
2489,TCS,10-Jan-2024,29-Feb-2024,3220.0,367.45,3713.05,42.2
2490,TCS,10-Jan-2024,28-Mar-2024,3960.0,140.85,3713.05,229.75
2491,TCS,10-Jan-2024,28-Mar-2024,4040.0,112.0,3713.05,279.4
2492,TCS,10-Jan-2024,28-Mar-2024,3620.0,323.2,3713.05,78.15
2493,TCS,10-Jan-2024,28-Mar-2024,3880.0,174.9,3713.05,185.2
2494,TCS,10-Jan-2024,28-Mar-2024,3760.0,236.15,3713.05,128.6
2495,TCS,10-Jan-2024,28-Mar-2024,3640.0,309.75,3713.05,84.4
2496,TCS,10-Jan-2024,28-Mar-2024,3840.0,193.95,3713.05,164.95
2497,TCS,10-Jan-2024,28-Mar-2024,4060.0,105.5,3713.05,292.6
2498,TCS,10-Jan-2024,28-Mar-2024,3480.0,425.95,3713.05,43.45
2499,TCS,10-Jan-2024,28-Mar-2024,3700.0,271.4,3713.05,104.95
2500,TCS,10-Jan-2024,28-Mar-2024,3980.0,133.15,3713.05,241.7
2501,TCS,10-Jan-2024,28-Mar-2024,3920.0,157.2,3713.05,206.8
2502,TCS,10-Jan-2024,28-Mar-2024,3560.0,365.6,3713.05,61.7
2503,TCS,10-Jan-2024,28-Mar-2024,3340.0,541.65,3713.05,21.7
2504,TCS,10-Jan-2024,28-Mar-2024,3280.0,594.4,3713.05,15.5
2505,TCS,10-Jan-2024,28-Mar-2024,4080.0,99.35,3713.05,306.1
2506,TCS,10-Jan-2024,28-Mar-2024,3900.0,165.9,3713.05,195.85
2507,TCS,10-Jan-2024,28-Mar-2024,3820.0,203.95,3713.05,155.35
2508,TCS,10-Jan-2024,28-Mar-2024,4100.0,93.5,3713.05,319.85
2509,TCS,10-Jan-2024,28-Mar-2024,3320.0,559.05,3713.05,19.45
2510,TCS,10-Jan-2024,28-Mar-2024,3540.0,380.15,3713.05,56.6
2511,TCS,10-Jan-2024,28-Mar-2024,4160.0,77.65,3713.05,362.95
2512,TCS,10-Jan-2024,28-Mar-2024,4020.0,118.75,3713.05,266.55
2513,TCS,10-Jan-2024,28-Mar-2024,3660.0,296.65,3713.05,90.9
2514,TCS,10-Jan-2024,28-Mar-2024,4200.0,68.3,3713.05,392.9
2515,TCS,10-Jan-2024,28-Mar-2024,3860.0,184.25,3713.05,174.9
2516,TCS,10-Jan-2024,28-Mar-2024,4180.0,72.85,3713.05,377.8
2517,TCS,10-Jan-2024,28-Mar-2024,3520.0,395.15,3713.05,51.95
2518,TCS,10-Jan-2024,28-Mar-2024,3780.0,225.05,3713.05,137.2
2519,TCS,10-Jan-2024,28-Mar-2024,3460.0,441.75,3713.05,39.6
2520,TCS,10-Jan-2024,28-Mar-2024,3260.0,612.35,3713.05,13.8
2521,TCS,10-Jan-2024,28-Mar-2024,3800.0,214.35,3713.05,146.1
2522,TCS,10-Jan-2024,28-Mar-2024,4220.0,63.85,3713.05,408.05
2523,TCS,10-Jan-2024,28-Mar-2024,4140.0,82.55,3713.05,348.2
2524,TCS,10-Jan-2024,28-Mar-2024,3420.0,474.15,3713.05,32.7
2525,TCS,10-Jan-2024,28-Mar-2024,3680.0,283.85,3713.05,97.75
2526,TCS,10-Jan-2024,28-Mar-2024,3360.0,524.45,3713.05,24.15
2527,TCS,10-Jan-2024,28-Mar-2024,3300.0,576.65,3713.05,17.4
2528,TCS,10-Jan-2024,28-Mar-2024,3580.0,351.2,3713.05,66.9
2529,TCS,10-Jan-2024,28-Mar-2024,4000.0,65.0,3713.05,253.95
2530,TCS,10-Jan-2024,28-Mar-2024,4120.0,87.9,3713.05,333.9
2531,TCS,10-Jan-2024,28-Mar-2024,3720.0,259.3,3713.05,112.5
2532,TCS,10-Jan-2024,28-Mar-2024,3600.0,337.1,3713.05,72.45
2533,TCS,10-Jan-2024,28-Mar-2024,3940.0,148.85,3713.05,218.1
2534,TCS,10-Jan-2024,28-Mar-2024,3500.0,410.4,3713.05,42.75
2535,TCS,10-Jan-2024,28-Mar-2024,3400.0,490.7,3713.05,29.65
2536,TCS,10-Jan-2024,28-Mar-2024,3380.0,507.45,3713.05,26.75
2537,TCS,10-Jan-2024,28-Mar-2024,3740.0,247.55,3713.05,120.4
2538,TCS,10-Jan-2024,28-Mar-2024,3440.0,457.8,3713.05,36.05
2539,TCS,11-Jan-2024,25-Jan-2024,4040.0,8.7,3735.55,281.5
2540,TCS,11-Jan-2024,25-Jan-2024,3800.0,49.45,3735.55,105.9
2541,TCS,11-Jan-2024,25-Jan-2024,3480.0,375.0,3735.55,9.35
2542,TCS,11-Jan-2024,25-Jan-2024,3660.0,124.15,3735.55,39.4
2543,TCS,11-Jan-2024,25-Jan-2024,3580.0,173.75,3735.55,21.7
2544,TCS,11-Jan-2024,25-Jan-2024,2960.0,451.05,3735.55,21.55
2545,TCS,11-Jan-2024,25-Jan-2024,3560.0,179.0,3735.55,17.75
2546,TCS,11-Jan-2024,25-Jan-2024,3060.0,369.1,3735.55,37.8
2547,TCS,11-Jan-2024,25-Jan-2024,3240.0,241.75,3735.55,87.3
2548,TCS,11-Jan-2024,25-Jan-2024,3780.0,57.6,3735.55,92.4
2549,TCS,11-Jan-2024,25-Jan-2024,4000.0,11.6,3735.55,267.0
2550,TCS,11-Jan-2024,25-Jan-2024,4140.0,5.05,3735.55,737.65
2551,TCS,11-Jan-2024,25-Jan-2024,3320.0,195.0,3735.55,119.1
2552,TCS,11-Jan-2024,25-Jan-2024,3180.0,280.95,3735.55,67.55
2553,TCS,11-Jan-2024,25-Jan-2024,4160.0,4.6,3735.55,756.55
2554,TCS,11-Jan-2024,25-Jan-2024,4320.0,2.6,3735.55,909.6
2555,TCS,11-Jan-2024,25-Jan-2024,3740.0,75.65,3735.55,71.65
2556,TCS,11-Jan-2024,25-Jan-2024,3360.0,174.0,3735.55,4.15
2557,TCS,11-Jan-2024,25-Jan-2024,3840.0,35.65,3735.55,132.6
2558,TCS,11-Jan-2024,25-Jan-2024,3380.0,100.0,3735.55,147.1
2559,TCS,11-Jan-2024,25-Jan-2024,3980.0,12.95,3735.55,214.4
2560,TCS,11-Jan-2024,25-Jan-2024,4180.0,4.25,3735.55,775.5
2561,TCS,11-Jan-2024,25-Jan-2024,4280.0,4.05,3735.55,871.05
2562,TCS,11-Jan-2024,25-Jan-2024,3880.0,26.3,3735.55,159.2
2563,TCS,11-Jan-2024,25-Jan-2024,4200.0,3.9,3735.55,495.0
2564,TCS,11-Jan-2024,25-Jan-2024,3120.0,323.5,3735.55,51.15
2565,TCS,11-Jan-2024,25-Jan-2024,4300.0,2.95,3735.55,675.3
2566,TCS,11-Jan-2024,25-Jan-2024,3540.0,220.5,3735.55,14.9
2567,TCS,11-Jan-2024,25-Jan-2024,3500.0,250.0,3735.55,10.9
2568,TCS,11-Jan-2024,25-Jan-2024,4260.0,4.5,3735.55,851.85
2569,TCS,11-Jan-2024,25-Jan-2024,3700.0,97.55,3735.55,53.8
