RELIANCE.BO,HDFCBANK.BO,INFY.BO,ICICIBANK.BO,TCS.BO,KOTAKBANK.BO,HINDUNILVR.BO,BHARTIARTL.BO,LT.BO,SBIN.BO,ASHOKLEY.BO,BIOCON.BO,GLENMARK.BO,JSWSTEEL.BO,MRF.BO,PIDILITIND.BO,TORNTPHARMA.BO,UBL.BO,ZEEL.BO,PETRONET.BO,BSESN
2041.865967,1401.432495,1575.023438,677.725403,3086.448242,1639.16333,2298.091553,561.80957,1575.623291,433.330017,124.374741,381.584167,586.08075,745.01178,79524.86719,2280.127686,1485.857056,1410.478882,196.906982,197.848969,52586.84
2022.145264,1409.638428,1568.594238,673.091553,3058.351074,1652.594116,2298.288574,556.854431,1581.152466,423.471588,131.871979,385.927124,601.931458,734.157471,79775.39063,2258.611328,1501.830933,1418.526367,200.666077,200.887131,52950.63
2058.01001,1406.622925,1589.148438,671.957764,3107.013916,1662.180542,2296.614502,559.976135,1593.296875,426.561554,133.80835,389.371582,600.197815,743.468201,80262,2244.333496,1505.084473,1429.752808,200.220917,202.314148,53823.36
2073.309814,1418.190308,1611.309814,680.338074,3170.981201,1684.298828,2350.673096,574.990173,1612.500977,437.94046,140.262924,389.221832,598.563232,737.095093,80879.10156,2242.895752,1517.878174,1450.119751,201.952072,203.37291,54369.77
2089.851563,1448.245728,1606.487915,704.690491,3160.649902,1747.309204,2340.53125,569.044006,1602.035034,448.338379,134.304855,384.928741,590.538696,744.414246,80331.88281,2244.977783,1504.521729,1435.217163,199.676849,198.631531,54492.84
2119.407715,1468.809937,1612.040405,692.218506,3171.946533,1770.176514,2322.65918,593.522217,1606.08313,433.428131,133.361496,383.431152,593.312622,759.998657,79614.36719,2232.236816,1496.155762,1424.835083,199.528458,200.012512,54277.72
2075.445801,1476.768677,1607.65686,687.584656,3196.085449,1776.417603,2334.770752,602.342285,1589.396851,427.346283,133.21254,383.031799,591.083679,754.123352,79024.96875,2204.374512,1498.626343,1420.165527,194.532822,198.953751,54402.85
2063.722656,1486.605957,1619.979614,692.859375,3207.913086,1778.215088,2347.128418,593.86908,1577.647217,425.139191,131.226517,381.634064,584.990967,744.264893,79877.35938,2212.852295,1503.885742,1402.928223,189.141495,196.560059,54554.66
2074.799805,1490.362793,1632.984253,691.133972,3218.389404,1810.169434,2345.011475,616.662537,1567.082642,418.272614,130.432114,378.489136,575.43103,718.971436,78695.48438,2202.688965,1481.356079,1383.753662,181.47493,196.65213,54525.93
2102.31958,1478.004517,1634.055786,683.690247,3225.437988,1778.165039,2353.331787,615.176025,1565.453369,419.842102,132.567093,371.949677,572.260925,746.007568,77454.50781,2236.401123,1419.906982,1381.269897,179.595398,197.204514,54843.98
2096.507568,1484.38147,1646.768188,691.626953,3238.375977,1785.404785,2357.172363,617.653503,1601.886841,418.959259,132.616745,373.746796,565.474792,745.459839,78079.08594,2203.184814,1424.359253,1380.922119,182.909317,197.204514,55437.29
2130.782959,1507.812744,1668.199097,694.880493,3342.606445,1785.35498,2366.920654,631.32959,1646.367188,423.128265,129.439102,370.751617,557.94574,746.057373,78684.10156,2188.361572,1450.289185,1387.528931,181.2771,198.631531,55582.58
2158.30249,1512.014648,1660.649658,692.612915,3352.116699,1778.464722,2390.99585,628.059265,1635.407593,416.752167,127.204826,366.55838,564.087891,758.455139,78522.92188,2199.416992,1445.788086,1377.593872,179.100784,197.572769,55792.27
2149.85791,1497.678955,1696.400146,691.133972,3429.987305,1785.454712,2441.165283,620.676147,1617.487061,413.318878,125.467049,366.109131,548.831543,741.227661,78577.48438,2198.524658,1471.008545,1398.209106,176.726608,206.042816,55629.49
2157.408691,1495.751099,1688.509644,678.711304,3435.877686,1748.157837,2446.039551,617.158081,1611.019897,411.847473,124.275436,369.453705,548.237122,735.003906,79218.1875,2206.159424,1493.856201,1485.289795,174.748138,205.950729,55329.32
2132.223389,1497.18457,1687.34082,670.823914,3434.86377,1701.324585,2577.44458,607.446045,1573.352295,399.193359,118.168419,356.973846,534.962158,681.778137,77980.69531,2248.596924,1485.31897,1444.208374,168.664368,208.804779,55555.79
2148.318115,1506.230957,1694.208374,672.99292,3510.562256,1715.055176,2593.790283,616.959839,1561.010376,401.498535,116.927147,332.513336,522.925476,681.280212,76053.20313,2207.299805,1498.112671,1451.759033,168.169739,207.60791,55958.98
2168.585205,1541.081299,1676.235596,684.577576,3487.727051,1702.073608,2597.679688,614.284058,1587.619507,409.591278,119.012474,349.036682,516.634705,688.599365,77022.04688,2189.848633,1495.495239,1444.357422,170.197678,209.909561,55944.21
2187.958252,1539.301758,1692.260132,681.176147,3533.396973,1695.782593,2604.326416,606.950562,1573.25354,408.267029,118.118759,346.590607,515.049622,681.628723,76934.89063,2195.599854,1494.590088,1423.990601,168.367584,210.001633,55949.1
2216.123535,1537.225586,1682.275269,688.619873,3544.549316,1695.183472,2625.792236,581.580383,1575.0802,402.96994,116.678894,340.350677,508.065399,669.280762,76413.17969,2206.903076,1492.902222,1423.59314,166.191284,209.403198,56124.72
2212.249268,1531.145264,1664.253906,689.753662,3591.957275,1713.457397,2637.017578,588.616638,1616.944092,404.490417,119.409683,346.24118,511.929016,674.508728,76797.61719,2205.31665,1493.269165,1438.843506,168.812744,209.311157,56889.76
2255.26709,1550.276001,1653.927979,703.507324,3573.853027,1733.428955,2646.126221,614.779602,1638.863281,414.643127,120.799896,355.975464,523.123596,682.973083,78073.59375,2242.697266,1512.202881,1459.90564,171.087982,212.027084,57552.39
2244.587158,1563.573486,1660.065186,708.732727,3656.069336,1751.952515,2681.525146,657.740356,1650.267334,417.880219,121.792908,358.022186,525.4021,684.61615,79580.26563,2260.991211,1518.807617,1465.121582,169.900909,209.49527,57338.21
2254.968994,1560.607544,1633.958374,709.077881,3586.067627,1743.314819,2689.156494,660.217896,1665.275146,421.509705,121.743256,354.128479,527.333923,674.060669,79830.74219,2294.901611,1549.899048,1530.792358,172.027756,209.449249,57852.54
2278.713379,1571.08728,1644.77124,714.894836,3705.697998,1776.167969,2756.459229,660.118774,1664.28772,421.460663,120.799896,358.122009,533.426636,681.977234,81111.89844,2322.119141,1538.475342,1556.921509,170.791214,209.080978,58129.95
2372.697266,1557.789795,1656.314697,714.401794,3708.980713,1789.548828,2723.816895,652.388855,1665.22583,423.177307,119.757233,362.714569,528.423706,687.952087,82227.89063,2305.510742,1562.032349,1561.193604,174.500839,211.47467,58296.91
2408.760986,1549.040161,1685.246338,710.852478,3718.34668,1771.824219,2736.962646,648.622925,1673.470215,422.833954,120.8992,360.767731,530.94989,683.371399,81320.39844,2320.829834,1531.748291,1570.731201,177.567459,212.165176,58279.48
2425.401855,1551.363525,1662.354248,706.465149,3683.297607,1763.38623,2733.27002,664.67749,1659.104126,420.774017,119.806885,356.125244,525.501282,680.832092,80921.92969,2312.104736,1513.915161,1564.919189,175.98468,212.855652,58250.26
2414.771729,1559.223389,1649.203491,710.556702,3644.048096,1815.312256,2755.819092,661.803528,1644.787476,423.226349,120.750244,355.027008,515.247742,683.968872,80050.46094,2292.62085,1515.823242,1583.100342,175.539536,212.073105,58305.07
2409.655029,1549.880493,1648.034668,710.063782,3661.089844,1815.262207,2765.715332,680.13739,1648.440796,423.962067,124.474037,352.231506,519.705811,686.209412,79755.32031,2328.068115,1519.737305,1589.657593,180.980316,213.177902,58177.76
2356.106201,1537.719849,1647.255371,697.345337,3711.442871,1834.185303,2742.033691,689.353882,1650.51416,424.501587,122.43837,352.980286,514.108521,691.437378,80023.80469,2376.901367,1528.837036,1586.776367,184.788879,211.75087,58247.09
2352.877441,1530.700317,1642.287231,697.44397,3751.27124,1864.841675,2720.518555,687.86731,1674.753662,424.795837,124.027184,355.126862,526.590942,690.491455,80266.14063,2387.114014,1533.484863,1576.692261,258.684631,212.671539,58723.2
2363.458008,1529.563354,1666.835327,704.049561,3818.521729,1868.186768,2733.023682,719.034912,1695.34021,435.390015,127.502724,356.7742,530.603149,695.171692,80102.17969,2379.826172,1527.956543,1581.013916,253.194382,214.604919,59141.16
2412.287842,1542.020508,1658.311646,716.718811,3768.023682,1903.037109,2724.654053,711.701416,1699.092041,454.812592,126.311111,376.292664,530.25647,686.50824,79807.92969,2383.346191,1522.403687,1591.24707,244.390213,214.282669,59015.89
2374.833252,1565.353149,1647.547607,709.866577,3698.456055,2003.144409,2679.358887,721.611633,1693.809692,445.395569,124.275436,376.841797,514.405762,679.189026,79251.92969,2349.187988,1514.918213,1584.391968,252.551392,213.73027,58490.93
2378.310547,1541.674561,1644.186768,700.056641,3691.601318,1998.401245,2755.376221,718.242126,1682.208252,428.964844,124.17614,359.919098,490.332458,631.738892,78738.01563,2340.76001,1491.703613,1541.323486,252.551392,210.277817,59005.27
2388.493652,1532.282227,1673.264526,701.239746,3731.767578,2007.887695,2768.9646,720.224121,1696.376831,430.583405,125.963554,366.458527,501.427917,666.392944,78303.89844,2407.143066,1488.817139,1589.806519,252.897614,213.085815,58927.33
2414.771729,1517.056763,1672.241821,693.500244,3729.4021,1983.921753,2742.132324,720.224121,1689.218506,430.632446,127.304123,366.957733,507.074738,675.255554,79882.05469,2396.929932,1510.466064,1628.354492,333.470703,214.512848,59885.36
2473.436768,1552.45105,1696.643677,707.303223,3735.388184,2021.218628,2739.227539,719.679138,1747.620605,441.226593,127.899933,367.207336,507.322388,674.707886,80026.40625,2414.232422,1517.731445,1645.641479,314.873108,215.29541,60048.47
2466.780762,1583.198486,1717.831055,712.528625,3737.898682,2024.214355,2699.741699,732.562378,1745.744629,432.398132,126.50972,359.619598,502.91391,656.235718,79327.94531,2431.237305,1516.777222,1596.065552,315.417206,216.676392,60077.88
2508.755371,1605.838867,1677.404663,719.627258,3704.732178,2031.254395,2669.315186,716.359192,1718.098633,437.695221,129.488739,357.37323,499.050323,646.775574,81659.15625,2385.130859,1511.322266,1545.744507,318.879517,218.747864,59667.6
2531.456787,1597.632935,1643.845825,706.908813,3648.779541,2064.157715,2682.165039,689.998047,1714.741699,436.61618,128.743988,361.466583,492.561432,657.878784,80414.04688,2391.774414,1519.198975,1554.73584,305.623779,220.128845,59413.27
2510.792236,1575.140869,1648.278076,699.760803,3660.945313,2028.058838,2643.31958,687.71875,1698.697144,451.330261,128.396439,361.915894,504.449493,677.048035,78944.80469,2382.850342,1533.631714,1547.483154,306.46463,220.635193,59126.36
2500.608887,1577.414795,1632.058838,690.936829,3644.434326,2001.247192,2659.074463,681.970764,1681.615967,444.414642,132.914642,362.26532,505.638275,665.79541,79232.26563,2361.582275,1505.304565,1560.74646,299.688385,219.530411,58765.58
2506.420898,1564.611572,1621.87915,682.457825,3600.791992,1991.910522,2661.093018,666.857727,1675.049927,443.139435,129.737,364.561615,508.21402,671.172791,79056.22656,2395.194824,1507.065796,1567.750732,292.368042,217.274811,59299.32
2539.206055,1567.330444,1635.663086,690.246643,3641.151611,1988.764893,2645.387451,674.98407,1693.069214,454.22403,128.942596,364.262115,514.901062,678.242981,79643.75781,2400.995605,1529.693359,1592.339966,297.70993,217.182739,59744.88
2592.109131,1577.217163,1648.959961,687.486084,3701.594238,1979.827637,2667.247314,692.971069,1694.94519,455.793549,131.276169,360.917511,514.901062,676.351013,79279.98438,2415.818848,1532.848999,1603.864624,296.324982,213.914429,59189.73
2543.527588,1596.743286,1630.597656,680.338074,3678.614502,1953.565063,2643.861084,685.19165,1673.519531,448.436493,128.942596,355.775787,500.437256,656.434875,78581.63281,2394.203613,1500.754517,1579.424438,291.1315,212.027084,59677.83
2555.399658,1592.986206,1647.547607,692.218506,3758.464844,1950.020142,2630.272705,686.331299,1690.403442,449.025055,134.751709,359.070465,512.424377,663.853638,81054.20313,2439.268799,1504.008057,1632.924561,289.746582,212.027084,60059.06
2653.457031,1584.038818,1678.963257,692.957947,3799.693604,1932.944458,2599.846191,689.155701,1705.460571,448.976013,133.957291,358.271759,521.885254,663.20636,85647.05469,2421.569824,1503.17627,1638.736572,291.230408,209.771469,60135.78
2633.885254,1615.824341,1648.22937,703.06366,3559.466797,1972.338379,2605.114014,684.596985,1694.994507,460.256836,135.74472,359.469818,528.819946,669.579529,84747.34375,2441.450195,1550.608521,1689.852417,301.172241,211.981049,60284.31
2651.172119,1610.831665,1641.215698,698.725647,3527.98999,1991.311401,2634.014404,680.335571,1696.179443,473.891876,138.177597,357.772583,521.637573,670.82428,85489.01563,2440.756104,1523.626831,1707.487183,302.853912,217.458939,60737.05
2678.34375,1620.471191,1664.546143,699.81012,3530.066406,2003.294312,2606.295898,683.95282,1729.798828,472.420471,145.42659,351.682404,524.807739,678.541748,85973.89063,2452.802979,1530.671753,1711.958008,313.834412,214.696976,61305.95
2682.268311,1666.790161,1671.121582,716.866638,3486.858154,2013.22998,2608.21582,679.98877,1766.479126,481.150818,143.738464,347.239563,519.85437,689.943665,85028.15625,2459.991699,1531.674683,1699.390137,315.862335,212.625488,61765.59
2689.371582,1651.218628,1745.788574,734.613281,3521.713867,2010.234253,2613.483887,674.339905,1765.491821,488.360748,143.688812,341.998016,514.653381,712.996582,84144.42188,2480.36792,1522.085693,1662.580688,307.453857,215.709702,61716.05
2713.712158,1669.80542,1774.330566,736.683777,3509.355225,2032.452637,2507.434082,674.884949,1823.054688,479.139923,138.723755,343.695282,511.235565,688.450012,82936.33594,2447.94458,1502.222412,1662.282715,306.415161,212.993759,61259.96
2682.317871,1654.53064,1753.922607,735.056946,3483.526855,2011.632324,2441.411133,702.088501,1784.202271,490.420715,135.546127,341.19931,501.378418,682.475159,82386.71875,2396.483887,1457.750122,1650.012939,316.802124,212.487396,60923.5
2605.918457,1656.705688,1708.47937,746.197937,3411.64209,2142.595459,2408.375488,690.146729,1782.770508,493.461609,139.915375,344.543915,497.960571,670.625122,80962.10156,2287.861572,1471.644653,1649.267822,317.939728,214.282669,60821.62
2609.942383,1662.884766,1675.066772,748.41626,3379.44165,2168.059082,2417.43457,688.214233,1768.601929,493.363525,138.078308,323.428009,488.400604,665.098389,80538.97656,2298.917236,1452.270508,1619.164551,304.931305,211.47467,60967.05
2584.70752,1638.069336,1663.523193,829.212891,3372.151855,2154.079102,2418.074463,684.547485,1760.703125,496.69873,136.390182,320.732361,481.565002,670.973633,79238.55469,2266.047852,1509.096191,1613.94873,301.172241,210.968323,61350.26
2644.167969,1634.3125,1660.016357,817.332458,3363.027344,2207.40332,2398.823975,689.898987,1771.761475,502.829559,142.397903,333.212219,503.161591,690.740356,79918.6875,2300.80127,1439.501343,1653.63916,314.032288,213.408066,61143.33
2615.505859,1624.030396,1683.979858,823.593079,3368.723877,2183.337646,2360.273926,696.241455,1760.258911,509.254761,140.75943,336.45697,499.050323,682.0271,79318.375,2347.502441,1379.275391,1675.993042,300.133514,213.454086,59984.7
2582.422607,1574.498291,1659.918945,787.409668,3306.350342,2095.013428,2353.381104,682.614929,1789.435181,491.843048,140.113983,337.006073,488.450165,665.845276,77521.08594,2348.047852,1363.105835,1620.257446,294.395996,213.36203,59306.93
2521.074951,1564.413818,1625.434692,791.00824,3281.680908,2029.357056,2357.270508,680.08783,1744.461182,492.824005,141.404892,350.184814,499.397064,666.094177,77221.85938,2294.058594,1399.358887,1647.181396,297.70993,211.566742,60138.46
2520.82666,1587.944092,1655.973633,793.127991,3357.475586,2078.387207,2370.465332,705.90387,1772.40332,505.723358,143.192307,347.588989,509.254181,685.860901,78546.38281,2341.602783,1408.360962,1662.680176,307.651703,213.638229,60029.06
2484.61377,1588.487793,1653.927979,789.480103,3363.703125,2074.342773,2380.4104,706.498535,1793.23645,511.756165,143.589523,344.943268,511.235565,670.027588,78456.28906,2323.903809,1387.837158,1673.310547,310.569946,212.71756,59771.92
2467.675049,1563.919434,1658.555176,774.691162,3372.200195,2033.401367,2374.157715,692.723328,1864.770508,517.592773,142.000702,347.738739,509.997253,677.346802,77936.92188,2338.677734,1372.279175,1660.643433,303.496918,211.888977,60067.62
2482.527588,1575.931763,1665.179321,771.388428,3388.131592,2053.87207,2386.515381,694.804504,1884.566895,520.339355,143.986725,348.188049,518.170288,675.753479,78267.10938,2387.362061,1378.46814,1665.312866,306.514099,213.269958,60545.61
2485.706787,1582.061523,1692.698486,769.268616,3381.904053,2116.532715,2394.885254,702.633545,1899.772217,513.178528,144.979736,347.738739,521.637573,682.524963,79718.9375,2361.929443,1418.243652,1719.657593,313.389252,215.433502,60433.45
2503.63916,1553.34082,1697.325684,775.578552,3383.738281,2094.064941,2393.999268,706.746338,1922.234619,519.11322,148.802841,346.490753,520.052551,673.86145,78385.66406,2370.505859,1392.65625,1772.909424,321.006378,216.90654,60352.82
2532.797852,1537.42334,1693.234131,769.810852,3364.282715,2073.84375,2364.45874,729.093811,1923.616943,514.404724,147.561569,347.28949,515.842163,659.223145,78084.92188,2345.667969,1382.161987,1730.437134,314.230103,216.216064,59919.69
2538.311768,1530.848755,1687.730469,761.430542,3367.90332,2051.176025,2339.546143,722.057556,1906.634399,499.837708,145.376938,345.991577,510.195374,664.1026,77069.50781,2452.654541,1387.274536,1703.612549,310.569946,218.103394,60686.69
2575.617432,1535.693237,1733.953003,765.867188,3403.049072,2070.498291,2370.12085,736.625549,1933.786743,501.50531,144.582535,346.24118,518.764709,668.085815,78060.61719,2405.01123,1364.744873,1723.283936,309.283936,218.103394,60718.71
2561.758057,1539.351196,1739.359497,762.465698,3431.435791,2092.017822,2387.204834,730.976685,1922.432129,497.042053,151.037109,361.117188,530.75177,658.72522,78324.36719,2410.663086,1367.631348,1707.338135,321.204224,218.931992,60322.37
2495.740967,1529.909424,1744.278687,753.740295,3432.642822,2080.034668,2369.579102,723.445007,1930.577881,485.565063,145.972748,368.804749,512.424377,661.862061,78325.32031,2424.048828,1361.295654,1671.025513,321.3526,218.103394,60008.33
2448.003662,1513.299927,1741.794678,750.536011,3402.518066,2048.57959,2357.516602,713.386108,1926.924561,488.654999,144.880432,376.292664,497.564301,660.019775,79205.50781,2394.104248,1386.540771,1643.058472,316.752686,209.955597,59636.01
2456.646973,1521.308105,1734.634766,752.458618,3355.88208,2021.068848,2360.913818,707.786865,1874.051636,494.344482,138.425858,366.208954,478.394836,647.97052,77400.44531,2417.157715,1362.787842,1615.140869,310.619415,207.423798,58465.89
2348.009033,1498.024902,1713.009155,742.352844,3341.978516,1955.612183,2352.790039,735.38678,1840.728394,477.17804,132.666397,357.173553,464.674042,654.542847,75535.17969,2329.55542,1347.572266,1575.351074,295.583038,204.615799,58664.33
2370.61084,1499.606934,1687.438232,741.268311,3344.344238,1980.476807,2358.205811,752.680115,1864.375488,483.652222,134.106262,365.160645,512.622559,679.68689,76338.30469,2320.730957,1380.033813,1583.050659,309.086121,205.812637,58340.99
2335.590576,1501.139282,1653.587036,749.500793,3324.888428,2009.135864,2340.038574,751.936829,1836.927002,483.848419,134.255203,359.419922,515.000122,680.234619,76334.41406,2247.655273,1377.709717,1563.726929,330.799774,206.134872,58795.09
2478.156006,1506.972412,1677.891602,740.331726,3326.77124,2032.103149,2313.846436,758.081177,1825.621826,481.19986,132.765686,362.11557,524.70874,677.645508,75529.35156,2233.030029,1464.990967,1555.977661,337.427643,204.615799,57107.15
2396.44165,1473.209473,1646.71936,711.789124,3326.91626,1960.15564,2298.977783,730.828125,1754.877686,461.532043,124.871246,362.065643,526.987244,625.963196,75042.82031,2212.75293,1485.441162,1492.492676,338.763123,203.41893,57260.58
2426.593994,1484.183594,1652.953979,708.09198,3380.068848,2017.324097,2293.414307,733.057922,1745.250977,455.793549,120.303391,363.812805,507.817749,623.324341,73676.41406,2196.640625,1484.364868,1497.609253,326.397705,202.45224,57064.87
2391.076904,1476.6698,1670.098633,704.246826,3410.290527,1959.356812,2282.92749,722.206238,1741.597778,451.82074,118.913177,359.719421,518.318909,605.847961,74887.64063,2186.279053,1488.939453,1494.479736,320.857971,202.406219,57684.79
2450.834961,1487.545166,1671.121582,718.000488,3454.850342,1951.468018,2309.218262,714.525757,1763.418335,466.24054,121.097794,370.651794,496.870819,634.328003,73659.63281,2186.229492,1455.132568,1495.224854,333.371796,203.188782,58461.29
2467.625,1508.356567,1703.024292,712.380676,3515.679443,1961.403809,2345.996094,725.575745,1766.331055,467.957184,119.16143,366.658234,500.684937,644.286072,73769.69531,2217.413574,1454.251953,1503.421265,338.466339,206.457092,57696.46
2392.467773,1495.94873,1690.019653,706.514404,3514.230957,1910.875977,2307.199951,711.899597,1779.067993,464.180573,119.856529,366.208954,494.542786,641.746765,73812.47656,2192.674316,1460.074097,1501.831665,346.231842,204.984055,56747.14
2347.909912,1488.33606,1649.836792,700.056641,3412.55957,1883.614868,2272.243652,690.840393,1759.320801,456.480194,118.416672,358.671112,488.796875,640.053894,73135.73438,2184.791992,1436.49231,1488.866333,352.068298,203.833221,57633.65
2366.09082,1508.158813,1667.955566,724.310425,3461.174316,1935.241211,2287.062744,692.673828,1774.871704,467.564819,121.643959,359.569672,489.886627,658.227295,73467.77344,2195.15332,1504.448364,1520.012695,346.825378,206.687271,58649.68
2401.657471,1535.841431,1707.553955,742.796509,3501.53418,1918.864502,2305.574951,708.678772,1800.888428,482.082733,125.218796,382.28302,502.86441,670.425903,74537.1875,2213.893555,1534.145508,1541.174438,352.711304,208.114288,58807.13
2439.857178,1510.185547,1717.100342,744.620483,3479.423584,1908.778931,2304.639404,707.489624,1855.933594,479.287048,126.609016,372.19928,503.013,671.073242,74516.82031,2245.523193,1524.018188,1558.262695,363.741272,209.81749,58786.67
2442.937012,1505.093994,1713.155273,747.331787,3511.238281,1892.352417,2297.156006,704.219177,1849.367798,485.270782,127.006226,371.650177,520.696472,676.450562,74143.91406,2304.172363,1510.148071,1585.03772,367.154114,210.46196,58283.42
2394.106934,1493.526611,1699.760986,743.338806,3485.699463,1870.483643,2270.963623,696.588379,1837.470093,478.355133,127.204826,378.039856,526.491943,667.338989,73693.78125,2337.735596,1500.730103,1604.609741,354.937073,207.23967,58117.09
2364.898438,1486.457642,1706.823486,748.1698,3497.961914,1837.830078,2282.287354,685.439392,1845.467651,479.237976,125.020195,377.440826,513.61322,667.139771,73928.625,2371.199951,1526.782349,1584.143555,366.313263,205.398346,57788.03
2357.049805,1483.837646,1688.655884,742.00769,3446.595215,1865.091187,2287.013916,679.195862,1857.019775,475.657562,125.467049,374.146149,498.406403,655.389282,73825.30469,2386.865967,1522.525879,1587.62085,363.493958,203.511002,57901.14
2388.791748,1483.194946,1725.575439,730.866821,3457.940186,1857.751709,2274.311523,676.074219,1850.799438,472.028107,125.119499,362.614777,493.403503,659.17334,73210.0625,2397.079102,1513.377075,1595.370239,364.285339,204.3396,57011.74
2325.904053,1456.204468,1774.574097,717.951233,3463.588623,1791.795654,2196.226318,660.217896,1823.54834,458.834442,122.289413,352.381287,478.246246,657.131958,72436.17969,2372.885498,1508.411255,1549.072754,338.713654,198.631531,55822.01
2262.370361,1410.429321,1752.169189,700.056641,3434.525635,1739.270508,2233.545898,652.339233,1775.11853,440.638031,118.813873,351.183197,486.32019,640.950134,69854.29688,2384.883301,1496.791748,1527.81189,327.980438,194.902863,56319.01
2295.056396,1425.951416,1765.612183,710.21167,3484.106201,1734.27771,2238.764648,661.060242,1803.702515,437.351898,121.445358,349.635712,484.091217,655.538635,70334.32031,2390.634033,1504.105957,1546.291016,345.242584,194.856827,56930.56
2350.542725,1428.917358,1777.25293,722.585022,3504.913574,1760.59021,2242.85083,678.700439,1842.357422,447.112213,123.481026,359.469818,493.353973,657.978394,70415.24219,2413.340088,1508.264526,1575.351074,344.945831,195.68544,57315.28
2349.250977,1427.63208,1808.766235,720.711792,3536.583496,1773.621704,2264.563232,672.407471,1853.366455,453.14502,124.920898,373.796692,499.644714,646.924927,70919.375,2400.648438,1545.251221,1577.934082,334.459961,201.347443,57124.31
2356.801514,1422.985352,1815.438965,717.211731,3543.776855,1745.761353,2263.282959,670.970398,1835.989014,448.142212,121.892212,353.878876,490.481018,648.468445,69936.45313,2389.741699,1489.722168,1559.703369,328.128876,198.90773,57420.24
2354.367432,1433.712402,1817.97168,725.394897,3568.204834,1770.476074,2266.237061,669.434326,1842.604248,449.319336,121.991508,355.825714,504.944824,649.514038,70349.45313,2377.595215,1540.603394,1524.731934,314.329041,199.322021,57897.48
2382.085693,1444.340576,1838.623291,725.690735,3579.549805,1773.122314,2274.803711,673.943481,1875.384644,452.164093,122.140465,355.226654,508.36264,655.239929,71456.89844,2451.117432,1537.276611,1535.263184,318.088104,200.104568,57806.49
2387.400879,1437.172729,1836.2854,725.296387,3565.887451,1762.137939,2271.89917,670.574036,1868.423706,445.591766,120.402695,360.917511,513.167358,652.750366,72445.66406,2429.551514,1559.904175,1558.511108,314.477417,199.87442,57794.32
2341.104492,1444.983154,1843.688843,725.493469,3604.509277,1752.451782,2290.854004,673.497498,1861.759033,443.188446,119.757233,360.568054,520.201111,643.04126,72016.85156,2413.439209,1560.222168,1537.399048,314.576355,197.434662,58253.82
2352.728271,1463.026367,1840.766357,729.831543,3608.081543,1793.74292,2323.594482,677.709412,1871.040161,451.673615,121.544655,364.012512,523.371277,653.148743,73168.47656,2441.797119,1604.302979,1572.469849,317.445129,199.091858,59183.22
2388.692383,1502.473999,1848.072388,753.986755,3686.580078,1821.353516,2326.351807,684.993408,1897.797485,461.875366,126.807617,362.015717,520.300232,664.301697,73248.79688,2454.191162,1591.264771,1553.245605,319.423584,201.393494,59855.93
2441.744873,1511.075439,1847.195679,762.022095,3748.905762,1850.511963,2365.147949,690.939514,1913.545898,474.284241,126.559364,363.563232,511.879547,667.338989,73802.84375,2576.447021,1568.734863,1560.845947,318.879517,200.933167,60223.15
2449.990967,1546.914551,1797.222656,776.515198,3728.001709,1918.914551,2378.441162,693.763916,1923.518188,482.818451,130.779663,362.165497,515.000122,691.736206,73903.82031,2615.166504,1563.891479,1565.91272,315.66452,201.8078,59601.84
2400.862793,1522.445068,1771.164673,774.001038,3675.669678,1889.256714,2355.89209,703.872314,1900.858276,482.377014,131.574081,359.369995,510.145813,670.674866,74007.14063,2623.842529,1543.808105,1572.469849,321.006378,203.695129,59744.65
2420.08667,1532.82605,1766.245361,782.184204,3722.015625,1900.840332,2379.475098,698.421692,1880.66687,481.935577,131.425125,357.872437,506.381256,669.479919,74060.15625,2699.496338,1535.759888,1575.351074,317.197815,204.615799,60395.63
2421.775635,1541.180176,1803.213501,799.092896,3745.671387,1945.276978,2370.219238,698.372192,1928.454956,493.952087,133.311844,357.473053,514.00946,668.932251,74161.58594,2686.556885,1538.42627,1590.899414,324.716003,205.628525,60616.89
2438.91333,1547.952515,1808.035645,799.043579,3780.865479,1934.092896,2365.295898,697.281982,1935.909424,496.306366,134.205551,357.872437,515.445862,643.389771,74146.60938,2684.722412,1529.008301,1593.979248,321.451538,208.160324,61150.04
2504.185547,1538.906372,1829.028076,812.501404,3724.333008,1952.516602,2375.930176,723.494507,1947.856567,500.42627,137.780396,364.112366,510.393494,654.094727,75125.6875,2725.276367,1544.884399,1637.743042,322.341827,208.114288,61235.3
2518.839355,1511.025879,1847.926147,812.797241,3763.34082,1924.007324,2378.982666,724.981079,1992.58374,501.554352,137.035645,369.403809,516.684265,684.715698,75845.50781,2700.834717,1559.977539,1639.233276,321.847229,207.838089,61223.03
2522.16748,1527.734375,1878.31897,808.656372,3832.473389,1934.392456,2328.271973,714.228516,2018.896851,498.5625,136.68808,357.023773,511.186035,679.68689,76000.38281,2678.42627,1560.83374,1646.088501,319.126831,208.298416,61308.91
2535.679199,1504.303101,1889.180664,807.867615,3880.605957,1932.145752,2352.445801,722.007996,2043.185913,504.251953,138.326553,356.524597,511.879547,696.217346,76722.25781,2691.316162,1559.365967,1652.596069,320.066589,205.628525,60754.86
2504.434082,1512.261719,1871.256592,811.762024,3852.749756,1939.78479,2332.752197,707.687744,1995.990234,496.992981,134.503464,348.387726,491.967041,677.147644,76195.45313,2663.255859,1558.069458,1614.097778,312.944122,202.728439,60098.82
