RELIANCE.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,TCS.NS,KOTAKBANK.NS,HINDUNILVR.NS,BHARTIARTL.NS,LT.NS,SBIN.NS,ASHOKLEY.NS,BIOCON.NS,GLENMARK.NS,JSWSTEEL.NS,MRF.NS,PIDILITIND.NS,TORNTPHARM.NS,UBL.NS,ZEEL.NS,PETRONET.BO,NSE
1824.454102,1418.956299,1233.545166,614.843018,2902.70874,1727.228271,2237.613037,513.811401,1367.112427,367.881836,120.783379,383.79541,605.899292,647.658813,79345.99219,1897.706055,1320.996094,1260.018677,187.834625,209.664764,14906.05
1813.811035,1394.239868,1235.667236,608.109192,2881.988037,1704.921143,2222.820557,506.467041,1373.24939,368.02536,121.799576,380.718292,598.455017,637.244507,80887.34375,1912.623413,1306.080688,1262.571777,186.810883,203.718658,15175.30
1829.478882,1457.004028,1249.691162,631.554749,2901.295654,1754.276245,2239.983398,516.48645,1381.334595,383.95993,121.41246,379.676025,598.750793,640.639465,81830.44531,1954.065796,1303.514771,1256.336426,185.933365,203.847931,15197.70
1814.039307,1469.313354,1243.740234,636.371582,2902.237793,1753.627319,2215.614014,512.449524,1405.88208,394.343658,120.976944,380.619049,596.581604,625.270447,82109.88281,2034.974854,1303.562744,1247.548096,193.099655,205.054398,15208.45
1793.484009,1439.147705,1256.241577,639.271545,2947.193115,1747.139893,2222.725586,511.768585,1413.38269,394.630798,122.283493,378.733032,593.130554,643.025146,81833.86719,2025.737915,1306.272705,1274.305908,196.512177,203.546326,15301.45
1799.787598,1437.299072,1289.133179,641.434265,2989.309326,1737.308838,2232.160889,511.428101,1434.764404,395.779236,121.460846,380.221954,599.884705,625.958557,81224.3125,2076.41748,1299.798096,1275.680664,200.802185,202.081345,15337.85
1805.314819,1442.748291,1293.746338,641.188538,3009.657959,1773.838501,2205.989014,505.640198,1444.456787,406.928589,122.331886,379.080475,598.109802,625.637329,82443.78125,2072.070313,1304.138428,1275.189575,204.507217,206.390106,15435.65
1913.756104,1462.988403,1296.329712,632.144531,2975.20752,1797.293579,2201.532471,509.33667,1439.82959,403.913971,120.589813,379.328613,599.095825,632.931946,83029.24219,2035.073608,1301.644531,1252.752441,206.457214,207.510391,15582.80
1973.595215,1475.054688,1299.780273,651.510437,2989.924316,1804.22998,2218.932861,520.328857,1429.698975,406.115112,119.47683,385.333954,584.207214,652.292542,83287.4375,2065.25415,1314.737427,1230.708008,204.117218,208.070526,15574.85
1981.452148,1471.016235,1293.671631,639.074951,2984.103516,1793.550659,2236.238037,518.383362,1436.469116,413.962738,117.734756,383.001312,586.376465,637.244507,82731.85156,2042.087891,1335.983276,1228.056641,207.870972,207.768921,15576.20
2011.006104,1463.523682,1285.69812,637.354614,2961.815674,1779.677368,2236.712402,515.075989,1432.96228,418.460785,120.105911,385.23468,606.195129,647.842346,84075.35156,2039.469482,1340.467651,1220.839478,207.480988,207.208771,15690.35
2018.680176,1479.628296,1295.956543,639.222473,2972.983154,1810.717529,2240.931885,517.556519,1471.731812,424.642334,120.347862,382.256866,607.822021,655.228699,84113.53906,2055.275879,1330.971558,1244.356812,214.111008,212.853287,15670.25
2001.185181,1460.555664,1292.226318,631.800476,2975.349609,1807.723267,2220.829102,518.188782,1497.740601,418.798859,124.267517,382.058319,605.80072,661.743408,84559.33594,2054.23877,1348.405029,1312.944946,212.843491,211.086685,15751.65
2034.895874,1459.485352,1295.956543,637.207214,3012.685791,1811.41626,2218.22168,521.836609,1517.466187,417.494934,124.267517,386.177673,607.674194,656.742676,82051.80469,2059.178223,1354.759644,1321.733521,212.160995,214.878403,15740.10
2023.202271,1443.137451,1317.685669,631.505554,3028.728271,1790.1073,2236.901855,531.904663,1509.040283,412.61734,125.574066,399.47876,620.492188,649.172791,81004.94531,2049.645264,1359.339722,1354.333618,214.647247,213.844284,15635.35
1987.02478,1440.461426,1319.877319,625.312378,3028.822754,1779.477783,2234.057129,525.289917,1479.963013,407.063599,122.573845,401.513611,614.428345,640.318359,79888.63281,2050.929443,1342.218262,1351.43689,211.137253,196.738464,15737.75
1994.333374,1441.191406,1328.270264,629.539551,3044.486572,1796.095947,2255.67749,530.299683,1480.352661,417.494934,122.767403,411.687958,624.879883,647.612976,81824.40625,2106.449463,1371.545532,1365.92041,216.548523,200.444016,15799.35
2028.926392,1446.348633,1349.346558,624.919189,3098.432861,1790.905762,2244.013672,526.11676,1464.523315,414.935394,127.606476,411.936066,643.761902,670.918945,81823.76563,2091.334473,1381.137207,1348.491089,214.98851,199.711517,15811.85
2058.033447,1439.634277,1363.242065,624.37854,3100.847168,1764.656372,2258.435791,524.657654,1476.505005,415.65979,125.574066,409.007843,634.838501,669.038025,82127.8125,2089.358643,1429.072754,1344.219727,212.746002,200.573273,15869.25
2062.70874,1450.143677,1374.526245,634.356323,3087.974854,1767.500854,2284.557617,527.721863,1471.683228,414.838806,124.799805,407.469299,631.92981,665.321777,82512.03906,2111.290039,1404.085815,1347.067139,224.641052,200.917969,15767.55
2027.505371,1444.645752,1380.774414,629.244568,3098.953613,1757.220581,2299.791748,522.128418,1452.29834,411.410004,121.847977,400.272827,633.70459,647.245972,82204.94531,2105.263916,1386.125,1345.447021,221.862289,198.591232,15691.40
2031.218262,1426.643555,1394.483398,622.264954,3140.029053,1762.660156,2309.151611,514.249146,1449.035156,405.904541,117.29924,395.706787,630.549377,638.941956,82326.52344,2101.608887,1424.06604,1376.623413,218.157272,196.824646,15683.35
2040.385742,1439.974976,1401.944092,619.709045,3120.674561,1757.070679,2371.424072,524.073914,1437.784058,398.80545,112.70211,396.004608,631.43689,615.31488,82294.35938,2099.830566,1396.972168,1342.059326,216.402252,194.627182,15746.50
2051.020264,1448.635376,1399.146362,620.544678,3097.770508,1768.64856,2401.462646,524.900818,1429.065918,405.421631,113.476372,402.754395,632.176331,617.471191,81430.97656,2124.873535,1407.915894,1393.905518,216.158508,196.479935,15772.75
2040.477417,1443.867432,1409.91748,620.151428,3124.365479,1753.727295,2378.44458,521.788025,1460.383423,404.359161,114.637749,398.386871,631.338196,619.581543,81401.30469,2121.86084,1410.109375,1430.187988,212.69725,198.332703,15686.95
2021.775635,1445.521484,1401.804077,614.105774,3086.697021,1733.366333,2369.132324,519.502014,1440.949951,404.552338,115.266823,394.614899,630.007141,610.635376,81623.66406,2107.338379,1399.864868,1378.489258,211.039734,199.151382,15790.45
1974.241577,1465.713135,1454.075073,623.297119,3192.887207,1734.564087,2378.349121,514.346436,1465.10791,402.958679,114.39579,392.282288,622.414917,623.0224,80632.34375,2130.060059,1390.994263,1355.168213,209.382233,196.307602,15860.35
1929.274536,1474.324951,1468.063721,637.993652,3199.70166,1731.669678,2338.711914,520.523438,1484.395142,414.162689,119.428444,394.019379,637.352844,632.656799,80173.49219,2108.425049,1391.452271,1356.739136,212.892258,196.695389,15814.70
1912.360352,1467.756592,1465.825684,639.271545,3158.010986,1729.723511,2349.743652,516.729675,1475.238525,412.182648,120.734993,401.166168,657.713806,638.024475,80213.75,2129.121826,1415.460693,1403.921387,213.672241,196.350693,15748.45
1914.010498,1467.952148,1457.665649,629.244568,3161.89209,1702.575562,2380.641357,510.649902,1471.78064,407.111877,119.573616,404.541077,646.029663,629.353577,79882.75781,2135.592529,1408.807617,1423.06897,210.64975,194.627182,15721.50
1934.958496,1463.89624,1474.21875,620.200623,3166.529297,1702.575562,2360.345215,511.330811,1461.698608,404.890411,118.654182,401.46402,643.416748,627.518433,79740.61719,2127.886719,1398.852539,1420.172363,209.382233,194.584061,15680.00
1923.315796,1452.99939,1455.194336,620.151428,3162.506348,1712.80603,2366.744629,508.412537,1453.662109,406.049438,118.50901,403.151428,644.008362,624.444519,80675.4375,2142.902832,1409.747803,1411.970215,209.869736,195.503189,15722.20
1951.826904,1446.793579,1462.095337,629.392029,3147.316406,1711.85791,2375.626709,510.698517,1447.184326,409.912903,118.50901,405.037384,653.424683,615.957214,80798.92188,2152.48584,1422.354614,1420.958008,211.673492,195.546936,15834.35
1971.216309,1461.501831,1472.49353,636.863098,3143.104736,1727.777222,2386.849609,509.677124,1468.90686,417.881287,120.880157,400.421722,652.833069,623.323059,80488.28125,2239.717041,1416.810669,1422.775269,213.379761,196.028366,15818.25
1947.930664,1499.860718,1456.872803,639.271545,3087.549316,1751.980469,2361.491211,511.768585,1466.520264,415.080261,118.267059,385.979187,639.32489,629.778564,80108.75,2204.202148,1413.460083,1404.554199,213.964752,196.29097,15879.65
1934.408447,1504.55188,1459.111084,642.908813,3099.521484,1758.418335,2370.230469,515.173218,1477.186768,418.074463,119.573616,389.20517,653.227478,645.917175,80427.10156,2248.953857,1421.969116,1407.058838,214.159744,196.859894,15727.90
1918.411011,1485.934326,1455.52063,631.014099,3083.953125,1728.974976,2337.661621,510.990356,1461.844604,409.961182,120.009132,386.475464,640.113647,625.194275,80077.63281,2255.81958,1420.016357,1395.026001,210.747238,195.897064,15689.80
1898.792358,1467.903076,1457.525635,627.720886,3036.299805,1716.748413,2341.386475,521.642029,1460.773071,409.285095,120.880157,385.681335,655.988281,637.637329,79656.17969,2250.238281,1448.725342,1405.978394,211.185989,196.072128,15692.60
1910.618652,1453.243774,1443.490356,635.290222,3022.055908,1728.625488,2334.414063,515.221863,1461.893311,412.858795,121.847977,384.490234,647.015747,649.706177,79847.75781,2241.396729,1452.413452,1411.577515,209.967239,195.240585,15812.35
1924.920044,1467.75647,1440.785767,653.673157,3016.803223,1743.796509,2327.299072,515.611023,1474.410645,414.452454,122.912575,384.93689,648.297424,656.208374,82764.0625,2221.292725,1453.739136,1403.375366,209.187225,195.153046,15853.95
1912.360352,1465.11792,1470.581665,653.083313,3042.357178,1744.794434,2306.429688,515.611023,1504.705444,416.335876,123.783607,396.401642,654.953003,655.272827,82455.625,2222.132568,1451.906982,1395.713623,208.89473,193.927597,15924.20
1909.014282,1486.178711,1474.21875,656.130737,3037.993408,1746.690918,2304.041992,511.136261,1567.681519,416.963715,124.65464,400.272827,646.670532,654.056519,81100.54688,2221.934814,1446.91748,1371.451416,204.604721,193.446167,15923.40
1936.562866,1487.791138,1450.577881,649.10199,3030.263916,1746.141846,2308.86499,526.408569,1576.838135,415.321747,123.735214,406.278137,677.433899,658.266602,82100.92188,2217.044678,1441.831543,1422.235107,203.727203,194.015106,15752.40
1924.232422,1437.606934,1437.755005,644.776611,3020.589111,1719.493164,2300.508301,523.782104,1567.925049,413.293396,120.734993,408.362671,672.996887,653.401733,81888.28125,2232.900635,1431.442261,1394.141968,201.33844,194.365265,15632.10
1919.510986,1410.38916,1445.541992,631.014099,3040.697266,1699.381714,2325.57959,511.428101,1549.173462,406.532349,119.380043,401.265442,658.256165,638.05835,81294.55469,2287.630127,1427.72998,1386.578613,196.365906,191.607971,15824.05
1944.171875,1415.81311,1482.984985,644.825806,3050.703857,1703.923096,2271.377197,531.807434,1599.632324,407.643097,120.057526,400.024689,662.89032,670.382202,81226.79688,2282.443848,1452.823242,1404.455933,199.729691,192.570831,15856.05
1930.420654,1409.998291,1483.218262,665.174744,3047.384033,1719.642822,2252.227783,533.363831,1570.019409,414.259277,120.299477,395.21048,640.803894,671.31781,80831.34375,2278.689941,1467.11731,1418.846191,200.802185,192.264465,15824.45
1903.972046,1401.984375,1495.761475,665.272949,3032.87207,1737.258911,2243.249268,529.229614,1556.235718,408.850433,117.928329,386.624359,617.632813,659.155396,80575.32031,2293.211914,1484.472778,1410.693359,200.607193,191.564224,15746.45
1883.940796,1407.066284,1494.502441,665.961182,3019.02417,1694.690674,2237.232666,525.824951,1566.609985,415.273438,118.460625,376.747803,580.509705,664.862427,79756.40625,2281.164551,1447.664795,1396.155762,195.53717,189.85733,15709.40
1867.760132,1385.125977,1497.34668,673.432251,3033.108887,1649.677368,2255.379395,552.429871,1570.501221,410.975342,117.5896,378.881958,579.42511,675.200439,79584.52344,2276.504395,1487.124268,1417.96228,195.53717,189.94487,15778.45
1882.336548,1386.054321,1507.978027,677.81958,3031.212646,1638.498901,2229.926025,551.700317,1572.274414,426.477448,121.170509,379.725647,583.319824,700.180115,79388.11719,2277.050049,1464.321167,1393.208862,194.123413,188.106689,15763.05
1865.880737,1394.068115,1501.916382,672.890015,3004.32251,1651.623657,2228.54126,546.350159,1577.643433,417.060303,128.525909,383.49762,598.947998,689.467896,79569.28906,2259.499756,1480.567749,1403.277222,197.682175,191.039017,15885.15
1899.984131,1390.354492,1521.547119,671.805481,3053.596436,1661.903809,2228.063965,549.754822,1589.95752,420.054474,130.461548,387.120667,597.173218,698.589722,80080.50781,2243.387451,1483.098877,1415.162598,197.389679,192.352005,16130.75
1913.964722,1402.130859,1543.602539,680.678833,3115.7229,1682.414429,2279.686768,564.394836,1610.054321,431.258514,136.703934,386.425812,595.940674,692.60199,80675.53906,2244.973877,1495.223633,1430.142334,199.193436,193.271088,16258.80
1928.632935,1432.036377,1538.053711,704.587341,3105.337158,1746.590942,2270.375,558.752869,1599.070068,441.351807,130.848648,382.753143,587.460999,699.104248,80162.00781,2245.122559,1481.869507,1419.779419,196.75592,188.631882,16294.60
1956.594116,1451.142456,1542.063843,692.559143,3114.821777,1768.349243,2251.845459,582.390869,1603.207764,426.767242,130.026016,381.313843,590.616272,714.073364,79375.10938,2229.952148,1473.62561,1408.876099,196.560928,190.251236,16238.20
1915.156616,1458.765503,1538.939575,687.826721,3139.34082,1773.788574,2265.025879,591.340271,1586.411133,420.77887,129.832443,380.767914,588.101929,708.553467,78873.32031,2204.469971,1477.12085,1404.40686,191.637146,189.157089,16258.25
1904.246948,1469.760132,1551.156494,692.95343,3151.576416,1777.481445,2277.442139,582.925842,1573.702881,418.605682,127.800041,379.427887,582.530945,699.197754,79761.11719,2212.897949,1481.724731,1389.279663,186.469635,186.706177,16280.10
1914.239746,1473.424927,1564.166016,691.030945,3162.199707,1809.769531,2274.863525,605.250732,1564.836548,411.892914,127.122566,376.201874,572.818909,675.62146,78542.92969,2203.528076,1459.13855,1368.946777,178.815842,186.968781,16282.25
1941.054932,1461.013184,1564.445679,683.784363,3171.969727,1778.064575,2283.125,603.9375,1559.763306,413.438293,129.203384,369.898743,570.304626,700.835022,77322.41406,2241.106934,1399.069336,1364.673828,176.963318,187.53775,16364.40
1934.821045,1467.316772,1575.68335,691.474548,3179.130127,1785.154541,2284.89209,606.174805,1599.316284,412.569,129.300171,371.635834,562.61377,700.647949,77953.07031,2201.991211,1403.794067,1365.017578,180.278336,187.581512,16529.10
1967.045044,1491.553833,1596.759521,694.875977,3285.030273,1785.454102,2296.544434,619.696228,1643.598267,416.480804,126.106369,368.657959,555.366577,700.788269,78587.58594,2188.010254,1428.814819,1371.795288,178.669586,188.894501,16563.05
1992.576782,1495.853882,1589.485352,692.756287,3294.088623,1779.812134,2317.460938,616.777893,1631.481079,410.347534,123.880386,364.240845,561.381287,712.576416,78374.29688,2200.106934,1424.524048,1361.874268,176.573334,187.800339,16614.60
1984.096802,1480.265991,1624.223877,691.326721,3370.063232,1785.803589,2372.283936,609.28772,1614.388916,407.111877,122.331886,363.893433,546.246094,696.297546,78451.80469,2197.330811,1450.171631,1382.109131,174.282074,195.765747,16568.85
1991.797607,1478.653442,1616.576782,678.608276,3377.177002,1747.208618,2374.432861,605.980347,1608.57666,405.373322,121.122108,367.268311,545.851685,689.935608,79060.15625,2206.452881,1471.480347,1468.893188,172.28331,195.765747,16450.50
1969.428711,1480.36377,1616.110352,671.115356,3376.181152,1701.12439,2501.795654,596.9823,1569.910156,392.817108,115.170052,354.7117,532.195557,640.490784,77794.55469,2247.998047,1463.694458,1426.45874,166.189529,198.61055,16496.45
1982.355103,1489.990112,1621.519409,673.087219,3450.069092,1714.405396,2515.883789,605.688477,1557.251099,395.521515,113.960274,330.740021,520.264893,640.116638,75887.42188,2208.436035,1476.156616,1433.776855,165.702026,197.560181,16624.60
2001.927856,1523.462524,1604.826294,684.671753,3427.115479,1702.472412,2514.785156,603.207886,1581.928833,403.345032,115.847519,346.919678,514.348877,647.086609,76878.88281,2189.447998,1473.553345,1428.325195,167.749542,199.9673,16634.65
2019.254517,1522.045532,1618.535278,681.319641,3470.556641,1694.783325,2526.246582,595.766296,1570.1073,402.041077,115.073273,344.587006,512.426208,639.789124,76736.99219,2196.091553,1472.44458,1406.813232,165.897018,199.66095,16636.90
2044.786377,1519.504517,1611.214355,688.960449,3482.745117,1695.083008,2546.685791,570.912354,1572.028198,396.728851,113.766724,338.482422,505.672028,628.702637,76287.625,2208.83252,1471.721436,1410.300293,163.849518,199.223297,16705.20
2041.990112,1513.298706,1593.588867,689.897095,3528.557617,1711.110107,2557.717285,578.937622,1613.748535,398.370819,116.379822,344.14035,509.369507,633.848267,76675.11719,2206.35376,1468.901001,1422.922607,166.482025,199.442123,16931.05
2081.273193,1532.64917,1583.563721,703.60144,3510.678223,1733.378296,2567.029297,603.548462,1635.421631,408.270935,117.783142,353.967255,520.856506,642.315125,77902.71875,2242.990723,1490.836426,1443.108521,168.7733,201.586655,17132.20
2070.180664,1545.500732,1591.397095,708.925354,3591.443115,1751.203003,2601.79541,645.960632,1647.341675,411.506561,119.387962,356.200653,522.877869,643.297485,79454.32813,2261.036865,1497.344849,1448.854614,167.359528,199.223297,17076.25
2078.385498,1543.252808,1564.632202,709.763428,3523.625,1744.162964,2610.199951,648.246704,1661.330688,415.225128,119.730049,352.081299,524.603271,633.05304,79665.46094,2294.203369,1527.041992,1515.944092,169.504547,199.354584,17234.15
2103.413086,1552.928223,1575.216919,714.939453,3639.152344,1773.870728,2675.290283,648.343994,1661.133545,415.080261,119.094742,356.002136,530.864502,640.911804,80971.21094,2320.875488,1515.302979,1535.540405,170.790543,198.829376,17323.60
2189.680176,1540.272217,1585.988281,714.10144,3644.179443,1789.298584,2642.482666,640.513245,1666.354858,416.67395,117.873009,360.816315,526.27948,646.384888,82099.82031,2307.687988,1537.720337,1543.840576,174.500153,201.149002,17377.80
2223.692139,1530.157104,1613.732422,710.995789,3653.616699,1772.023315,2655.758545,636.768066,1669.014526,416.335876,119.045876,358.831085,528.350098,642.408752,81110.42188,2321.56958,1509.204346,1553.073975,177.566772,201.761719,17362.10
2237.718506,1533.626465,1591.58374,706.805664,3619.375977,1762.337158,2652.98877,652.28363,1656.700439,414.452454,117.873009,354.11615,523.075012,639.74231,80791.42188,2315.967285,1491.873169,1547.425903,175.93454,202.418213,17353.50
2228.963379,1540.614258,1579.08728,710.798584,3579.776367,1812.765137,2675.146973,649.657166,1641.775757,416.625641,118.948128,352.825775,515.298218,642.782959,79949.78125,2293.707764,1494.765625,1564.370239,175.48938,201.761719,17369.25
2223.692139,1532.991333,1577.54834,710.108459,3596.138184,1815.261597,2684.459229,667.458679,1645.223633,417.543213,122.466736,350.14566,519.657166,644.560547,79579.01563,2328.361572,1498.526001,1571.589966,181.029068,202.724579,17355.30
2174.141113,1520.237671,1577.828125,697.439453,3647.309326,1837.430054,2661.250488,674.41394,1646.849121,418.074463,120.511955,350.98941,513.861755,649.659424,79953.36719,2376.69873,1507.059204,1570.755005,184.837616,201.367828,17380.00
2171.299072,1513.396484,1572.465942,697.488708,3685.77124,1865.090454,2638.518799,675.289368,1671.231201,418.21933,122.026901,353.073914,526.591858,648.957703,80132.96094,2388.448486,1510.458008,1558.47644,258.733063,202.243149,17519.45
2180.329346,1511.686157,1596.060181,704.291504,3750.885498,1869.034912,2650.839844,705.736755,1691.475708,428.698944,125.447769,354.860596,530.901367,651.764404,79920.03125,2380.416992,1505.323364,1563.977295,253.143936,204.081314,17629.50
2226.075439,1524.537598,1587.480225,716.960632,3702.274902,1904.084961,2643.962891,699.024719,1695.662598,447.871368,124.372643,373.968506,530.406006,645.02832,79682.45313,2380.714355,1501.370361,1573.554443,244.488174,203.774963,17585.15
2191.559326,1546.233765,1577.268799,710.009888,3630.710693,2005.09082,2600.02832,708.314514,1690.687622,438.59906,122.320122,374.613678,514.010315,638.338989,79110.07031,2348.390381,1493.150391,1566.383789,252.698776,203.249756,17396.90
2195.043457,1524.439819,1574.051147,700.002808,3626.584961,1998.600098,2674.621826,705.201721,1679.013794,422.517456,122.271248,357.739197,489.986542,592.402527,78590.17188,2341.449707,1474.180176,1527.633057,252.698776,199.836014,17562.00
2204.531738,1516.719238,1602.588135,701.82666,3664.003174,2008.08667,2686.178711,706.855408,1695.317749,423.82132,124.030556,364.538605,501.478363,625.849182,78090.28125,2410.162842,1467.310303,1572.915894,252.946091,202.855881,17546.65
2228.184082,1498.883545,1601.1427,693.44635,3663.244141,1982.7229,2659.483154,706.952698,1685.466431,423.869659,125.398895,364.836426,507.174744,634.830627,79704.47656,2397.520996,1487.510132,1609.89856,333.172638,204.081314,17822.95
2282.639648,1534.359497,1625.063354,706.904236,3669.978271,2021.118042,2657.382324,707.001343,1743.392334,434.445831,125.936462,365.481628,507.224243,633.614319,79930.55469,2414.376953,1495.006592,1625.025635,314.77298,204.650299,17853.20
2276.038818,1565.193359,1644.92688,712.770447,3671.922607,2025.212158,2623.332764,719.258118,1742.456421,425.704773,124.519249,357.491028,503.360596,616.680603,79169.11719,2431.183105,1494.548828,1577.385254,315.465424,206.050797,17855.10
2314.313721,1588.208618,1605.106201,719.721191,3639.341553,2030.454712,2587.85083,716.063416,1713.739746,431.355072,127.451401,355.505798,498.902588,606.857117,81597.20313,2385.17627,1488.980469,1527.976807,318.779327,207.801422,17748.60
2335.949219,1578.386841,1573.351807,707.052124,3584.518799,2065.255127,2601.556396,689.900452,1711.326294,429.713104,126.718369,359.277771,492.413666,618.270996,80197.49219,2390.580078,1498.284912,1536.9646,305.820435,209.552078,17711.30
2317.430664,1557.667969,1578.154541,699.509827,3596.612061,2027.558838,2564.737305,687.868774,1695.41626,444.297668,126.425156,359.922974,504.351288,636.000061,78770.76563,2381.904297,1511.301514,1529.450317,306.562347,209.639633,17618.15
2309.546387,1558.743042,1562.25415,690.981628,3581.104004,2002.644409,2580.496338,682.120911,1677.634521,437.536621,130.774536,360.022247,505.68869,625.240967,79088.44531,2361.776123,1487.510132,1543.644165,299.934509,208.80806,17532.05
2313.625977,1546.771118,1552.881714,682.601318,3538.089355,1990.711426,2582.645508,669.832275,1671.674561,436.232697,127.793495,362.602997,508.363525,630.807617,78708.67188,2396.777344,1485.123779,1549.488647,292.663666,206.225861,17691.25
2343.375,1549.751953,1565.564697,690.34082,3578.969727,1988.115112,2565.596924,675.282898,1689.751709,447.340118,126.913849,362.205994,514.951477,637.263062,79498.41406,2400.495361,1508.74646,1573.800049,298.005524,206.488449,17822.30
2392.009033,1559.231689,1578.667603,687.284363,3635.880371,1979.527466,2587.038574,692.972595,1691.180176,448.83725,129.259583,359.327393,514.951477,635.579041,79119.98438,2415.715576,1508.625977,1584.752319,296.224915,203.381073,17646.00
2346.766846,1578.240234,1560.715332,679.791443,3614.633545,1952.965332,2565.453857,685.193115,1669.852173,441.593262,126.913849,353.768738,500.04187,616.774109,78345.10156,2395.190674,1477.602905,1560.981323,291.526062,201.542892,17790.35
2358.272217,1573.940186,1576.98877,692.312622,3692.4104,1949.669922,2549.551025,686.283203,1686.993286,442.269348,132.778183,357.094025,512.524292,623.603821,80978.58594,2439.660889,1482.086548,1614.564331,289.547607,201.674194,17895.20
2448.894043,1566.268311,1607.624023,693.495789,3732.958984,1933.592773,2521.519043,689.256287,1701.228638,442.365936,131.84964,356.101379,522.18335,622.948853,85549.89844,2420.921143,1482.592773,1620.80188,291.476593,199.398361,17945.95
2431.842041,1596.711304,1576.942261,703.256287,3495.786865,1972.58728,2526.342285,684.64801,1691.377197,453.231934,133.657822,357.441406,529.019043,629.076904,84625.71094,2441.891846,1526.897339,1670.161255,302.95166,201.630417,17991.95
2445.731201,1592.606567,1571.533325,698.622498,3464.723389,1992.259277,2555.997803,680.188354,1692.657837,466.512543,135.954697,355.654694,521.390869,630.339905,85307.83594,2440.255859,1501.032959,1687.694702,302.852722,206.751053,18161.75
2470.621094,1602.184082,1593.961792,699.953552,3466.952148,2006.488892,2527.918213,683.706543,1726.004761,465.256958,143.138489,349.649384,524.858215,637.543762,85795.10938,2453.344238,1507.685913,1692.851685,313.585876,204.125092,18338.55
2475.617432,1649.09436,1600.070313,717.059204,3432.02832,2014.927002,2530.592041,679.643311,1762.700928,473.853119,141.476929,345.083344,519.904846,648.209229,84858.42188,2460.08667,1509.156128,1679.050659,316.405182,201.761719,18477.05
2482.218262,1632.38269,1671.319214,734.953613,3465.954346,2008.735596,2534.842529,674.48999,1761.863525,480.952209,141.428055,339.971375,514.158936,669.680603,84009.14063,2480.611328,1500.165039,1646.97937,307.502136,205.131699,18418.75
2504.449463,1650.364868,1699.296387,736.925537,3453.600586,2032.451904,2432.455322,674.985474,1818.6073,471.535065,136.492249,341.8573,510.84021,646.992981,82712.95313,2449.92334,1481.459595,1642.510254,305.869904,201.98056,18266.60
2475.617432,1635.851929,1680.831299,735.348022,3429.557373,2012.5802,2367.365234,702.090027,1779.842285,482.835663,133.51123,339.226868,501.181122,641.005371,82218.10156,2397.024902,1437.733643,1630.329956,316.603027,202.155609,18178.10
2404.201904,1638.246338,1635.414795,744.862122,3357.000488,2140.69751,2335.942383,689.80127,1778.906372,485.781555,137.860596,342.403259,498.060516,630.667358,80798.15625,2285.973633,1452.341064,1625.614868,317.592255,203.950012,18114.90
2408.694092,1642.595337,1603.847046,748.608582,3325.022461,2168.308105,2343.917236,688.265259,1765.607056,485.781555,136.052414,321.409393,488.550049,624.773254,80508.14844,2296.78125,1431.538574,1601.500122,304.6828,201.105225,18125.40
2385.224854,1619.384521,1592.423218,829.848389,3319.415283,2151.432373,2345.588867,684.895752,1757.627441,489.210358,134.293121,318.927856,481.417236,630.807617,79142.16406,2266.589111,1486.786987,1597.718506,301.121582,200.492493,18268.40
2439.542725,1615.231079,1602.91333,817.721619,3309.57959,2207.801758,2341.745361,689.950012,1769.547607,495.053833,140.108597,331.087402,503.162476,649.612549,79804.05469,2299.210693,1419.413818,1634.455444,314.080505,203.118484,18210.95
2408.694092,1605.506958,1626.669556,823.242737,3316.374512,2185.134033,2303.066162,696.044739,1758.021606,501.428589,138.642517,335.206787,499.001678,640.771484,79085.70313,2348.390381,1360.212402,1663.285278,300.033417,203.074692,17857.25
2382.291016,1557.423828,1603.101807,787.453857,3251.657715,2095.512207,2296.386963,683.557861,1787.280151,484.236176,138.104935,335.355682,489.887482,624.445862,77328.64063,2347.944336,1341.820313,1602.040283,294.098053,202.899628,17671.65
2325.131348,1546.917725,1569.09021,790.756653,3228.944824,2028.257935,2299.750488,679.197388,1740.387695,485.00885,139.180069,348.507843,499.199799,626.036255,77028.51563,2294.054688,1378.98999,1629.151123,297.708771,200.930176,17929.65
2326.55249,1568.858276,1599.47937,792.580688,3303.687744,2073.543457,2313.156006,706.103638,1768.661011,498.096344,141.037109,345.728516,509.502777,644.560547,78456.24219,2342.937012,1388.149902,1642.460938,307.798889,203.118484,17888.95
2292.632324,1570.275269,1597.456543,789.67218,3311.100586,2073.692871,2324.495361,707.540649,1788.659302,503.89151,141.281448,342.99884,511.0383,629.497864,78300.96875,2323.899902,1368.697266,1656.016357,310.469818,202.068085,17829.20
2276.864014,1545.549561,1601.784424,774.883423,3318.750244,2034.648926,2317.240479,692.823914,1861.411377,509.638428,139.961975,345.877411,509.700897,636.421082,77686.89844,2339.516357,1351.920166,1637.991699,303.545197,201.367828,17916.80
2290.844727,1557.765747,1607.617676,771.087585,3334.335449,2054.071045,2328.291504,694.805969,1880.572266,512.342834,141.672409,346.075958,518.517944,636.421082,78128.89844,2387.605713,1359.199951,1637.991699,306.809662,202.855881,18068.55
2293.686768,1563.922852,1634.713867,769.1651,3328.72876,2115.833008,2336.988037,702.635071,1895.940308,505.388611,142.747543,346.175232,521.73761,641.660217,79653.10938,2362.123291,1399.40686,1701.348389,313.388031,204.912888,18044.25
